dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores; time
yeast1.dat; INFORATION GAIN; 4; 1484; 0.7452830188679245; 0.6915716839870376; 0.32558139534883723; 0.6140350877192983; 0.425531914893617; (0.6140350877192983,0.23089171974522293,0.7691082802547771); [[70,145],[44,483]]; [0,2,6,7]; 0.06510353088378906
yeast1.dat; CHI SQUARE; 4; 1484; 0.7196765498652291; 0.6417047614559279; 0.24651162790697675; 0.5353535353535354; 0.3375796178343949; (0.5353535353535354,0.25194401244167963,0.7480559875583204); [[53,162],[46,481]]; [0,1,5,7]; 0.001794576644897461
yeast1.dat; CORRELATION COEF; 4; 1484; 0.6994609164420486; 0.598380062305296; 0.21395348837209302; 0.46; 0.2920634920634921; (0.46,0.2632398753894081,0.7367601246105919); [[46,169],[54,473]]; [1,2,3,6]; 0.0018260478973388672
yeast3.dat; NO SELECTION; 8; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; ['all']; 0
yeast3.dat; ANOVA; 4; 1484; 0.9433962264150944; 0.8884962049335864; 0.6219512195121951; 0.8225806451612904; 0.7083333333333333; (0.8225806451612904,0.045588235294117645,0.9544117647058824); [[51,31],[11,649]]; [0,2,3,6]; 0.0008289813995361328
yeast3.dat; RELIEF; 4; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; [0,1,2,3]; 2.6600632667541504
yeast3.dat; INFORATION GAIN; 4; 1484; 0.9474393530997305; 0.8947051471423701; 0.6585365853658537; 0.8307692307692308; 0.7346938775510204; (0.8307692307692308,0.0413589364844904,0.9586410635155096); [[54,28],[11,649]]; [0,2,3,4]; 0.06736636161804199
yeast3.dat; CHI SQUARE; 4; 1484; 0.9487870619946092; 0.8966962524654832; 0.6707317073170732; 0.8333333333333334; 0.7432432432432432; (0.8333333333333334,0.03994082840236687,0.9600591715976331); [[55,27],[11,649]]; [0,2,3,5]; 0.001939535140991211
yeast3.dat; CORRELATION COEF; 4; 1484; 0.9339622641509434; 0.8723435225618632; 0.5365853658536586; 0.8; 0.6423357664233577; (0.8,0.055312954876273655,0.9446870451237264); [[44,38],[11,649]]; [1,2,3,6]; 0.001744985580444336
yeast5.dat; NO SELECTION; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; ['all']; 0
yeast5.dat; ANOVA; 4; 1484; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]; 0.0009205341339111328
yeast5.dat; RELIEF; 4; 1484; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]; 3.9171483516693115
yeast5.dat; INFORATION GAIN; 4; 1484; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]; 0.07085466384887695
yeast5.dat; CHI SQUARE; 4; 1484; 0.9797843665768194; 0.8460446247464504; 0.5454545454545454; 0.7058823529411765; 0.6153846153846153; (0.7058823529411765,0.013793103448275862,0.9862068965517241); [[12,10],[5,715]]; [0,1,2,3]; 0.001986980438232422
yeast5.dat; CORRELATION COEF; 4; 1484; 0.9757412398921833; 0.8237442922374429; 0.36363636363636365; 0.6666666666666666; 0.4705882352941177; (0.6666666666666666,0.019178082191780823,0.9808219178082191); [[8,14],[4,716]]; [1,2,3,6]; 0.0017669200897216797
yeast-2_vs_8.dat; NO SELECTION; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; ['all']; 0
yeast-2_vs_8.dat; ANOVA; 4; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,5]; 0.0009002685546875
yeast-2_vs_8.dat; RELIEF; 4; 482; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [0,1,2,3]; 0.40532732009887695
yeast-2_vs_8.dat; INFORATION GAIN; 4; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,2,4,5]; 0.040709495544433594
yeast-2_vs_8.dat; CHI SQUARE; 4; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,4,5]; 0.0014052391052246094
yeast-2_vs_8.dat; CORRELATION COEF; 4; 482; 0.9585062240663901; 0.47925311203319504; 0.0; 0.0; 0.0; (0.0,0.04149377593360996,0.9585062240663901); [[0,10],[0,231]]; [1,2,3,6]; 0.003511667251586914
yeast4.dat; NO SELECTION; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; ['all']; 0
yeast4.dat; ANOVA; 4; 1484; 0.9716981132075472; 0.9149659863945578; 0.23076923076923078; 0.8571428571428571; 0.36363636363636365; (0.8571428571428571,0.027210884353741496,0.9727891156462585); [[6,20],[1,715]]; [0,1,2,7]; 0.0009717941284179688
yeast4.dat; RELIEF; 4; 1484; 0.9649595687331537; 0.7331081081081081; 0.038461538461538464; 0.5; 0.07142857142857144; (0.5,0.033783783783783786,0.9662162162162162); [[1,25],[1,715]]; [0,1,2,3]; 3.9731593132019043
yeast4.dat; INFORATION GAIN; 4; 1484; 0.9703504043126685; 0.9024003623188406; 0.19230769230769232; 0.8333333333333334; 0.3125; (0.8333333333333334,0.028532608695652172,0.9714673913043478); [[5,21],[1,715]]; [0,1,2,6]; 0.07833027839660645
yeast4.dat; CHI SQUARE; 4; 1484; 0.9716981132075472; 0.985753052917232; 0.19230769230769232; 1.0; 0.32258064516129037; (1.0,0.028493894165535955,0.9715061058344641); [[5,21],[0,716]]; [0,1,2,4]; 0.0030927658081054688
yeast4.dat; CORRELATION COEF; 4; 1484; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1,2,3,6]; 0.0020635128021240234
ecoli4.dat; NO SELECTION; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; ['all']; 0
ecoli4.dat; ANOVA; 4; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,6]; 0.0010695457458496094
ecoli4.dat; RELIEF; 4; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,4,5,6]; 0.1670699119567871
ecoli4.dat; INFORATION GAIN; 4; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,4,5,6]; 0.024750709533691406
ecoli4.dat; CHI SQUARE; 4; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,4,6]; 0.0013611316680908203
ecoli4.dat; CORRELATION COEF; 4; 336; 0.9404761904761905; 0.47023809523809523; 0.0; 0.0; 0.0; (0.0,0.05952380952380952,0.9404761904761905); [[0,10],[0,158]]; [1,3,5,6]; 0.0022563934326171875
abalone9-18.dat; NO SELECTION; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; ['all']; 0
abalone9-18.dat; ANOVA; 4; 731; 0.9397260273972603; 0.6390423572744015; 0.047619047619047616; 0.3333333333333333; 0.08333333333333333; (0.3333333333333333,0.055248618784530384,0.9447513812154696); [[1,20],[2,342]]; [2,3,4,7]; 0.0008881092071533203
abalone9-18.dat; RELIEF; 4; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,4,5,7]; 0.8193998336791992
abalone9-18.dat; INFORATION GAIN; 4; 731; 0.9397260273972603; 0.6390423572744015; 0.047619047619047616; 0.3333333333333333; 0.08333333333333333; (0.3333333333333333,0.055248618784530384,0.9447513812154696); [[1,20],[2,342]]; [2,3,4,7]; 0.048995256423950195
abalone9-18.dat; CHI SQUARE; 4; 731; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [3,4,6,7]; 0.0015811920166015625
abalone9-18.dat; CORRELATION COEF; 4; 731; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [2,5,6,7]; 0.002838611602783203
glass2.dat; NO SELECTION; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; ['all']; 0
glass2.dat; ANOVA; 5; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2,3,4,5,7]; 0.0008466243743896484
glass2.dat; RELIEF; 5; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [1,2,3,4,6]; 0.08251118659973145
glass2.dat; INFORATION GAIN; 5; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [0,2,4,5,6]; 0.031311750411987305
glass2.dat; CHI SQUARE; 5; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2,3,4,5,7]; 0.0016913414001464844
glass2.dat; CORRELATION COEF; 5; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [3,4,5,6,7]; 0.003005504608154297
glass4.dat; NO SELECTION; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; ['all']; 0
glass4.dat; ANOVA; 5; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [1,2,3,5,6]; 0.0007731914520263672
glass4.dat; RELIEF; 5; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [1,2,3,4,6]; 0.09482789039611816
glass4.dat; INFORATION GAIN; 5; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [0,2,3,6,8]; 0.028920650482177734
glass4.dat; CHI SQUARE; 5; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [1,2,3,5,6]; 0.0013480186462402344
glass4.dat; CORRELATION COEF; 5; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [3,4,5,6,7]; 0.001850128173828125
yeast-1-2-8-9_vs_7.dat; NO SELECTION; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; ['all']; 0
yeast-1-2-8-9_vs_7.dat; ANOVA; 4; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [0,1,2,6]; 0.0008230209350585938
yeast-1-2-8-9_vs_7.dat; RELIEF; 4; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [0,1,3,7]; 1.8227427005767822
yeast-1-2-8-9_vs_7.dat; INFORATION GAIN; 4; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [1,2,5,6]; 0.06832218170166016
yeast-1-2-8-9_vs_7.dat; CHI SQUARE; 4; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [0,1,2,4]; 0.0020513534545898438
yeast-1-2-8-9_vs_7.dat; CORRELATION COEF; 4; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [1,2,4,6]; 0.002170085906982422
abalone19.dat; NO SELECTION; 8; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; ['all']; 0
abalone19.dat; ANOVA; 4; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [2,3,4,7]; 0.002115011215209961
abalone19.dat; RELIEF; 4; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [0,4,5,7]; 36.417683124542236
abalone19.dat; INFORATION GAIN; 4; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [2,3,4,6]; 0.20416760444641113
abalone19.dat; CHI SQUARE; 4; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [2,4,6,7]; 0.0041522979736328125
abalone19.dat; CORRELATION COEF; 4; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [2,5,6,7]; 0.0025064945220947266
yeast-1-4-5-8_vs_7.dat; NO SELECTION; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; ['all']; 0
yeast-1-4-5-8_vs_7.dat; ANOVA; 4; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,1,6,7]; 0.0009834766387939453
yeast-1-4-5-8_vs_7.dat; RELIEF; 4; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,2,3,7]; 0.7539732456207275
yeast-1-4-5-8_vs_7.dat; INFORATION GAIN; 4; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,1,2,4]; 0.043726444244384766
yeast-1-4-5-8_vs_7.dat; CHI SQUARE; 4; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,1,5,7]; 0.0019006729125976562
yeast-1-4-5-8_vs_7.dat; CORRELATION COEF; 4; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [1,2,3,7]; 0.001897573471069336
vowel0.dat; NO SELECTION; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; ['all']; 0
vowel0.dat; ANOVA; 7; 988; 0.9655870445344129; 0.9302523047064531; 0.7111111111111111; 0.8888888888888888; 0.7901234567901234; (0.8888888888888888,0.028384279475982533,0.9716157205240175); [[32,13],[4,445]]; [4,5,6,7,8,10,11]; 0.0011179447174072266
vowel0.dat; RELIEF; 7; 988; 0.9311740890688259; 0.9648033126293996; 0.24444444444444444; 1.0; 0.39285714285714285; (1.0,0.07039337474120083,0.9296066252587992); [[11,34],[0,449]]; [1,3,4,5,6,7,8]; 1.4791181087493896
vowel0.dat; INFORATION GAIN; 7; 988; 0.9858299595141701; 0.9923245614035088; 0.8444444444444444; 1.0; 0.9156626506024096; (1.0,0.015350877192982455,0.9846491228070176); [[38,7],[0,449]]; [4,5,6,7,8,9,10]; 0.09181499481201172
vowel0.dat; CHI SQUARE; 7; 988; 0.9655870445344129; 0.9302523047064531; 0.7111111111111111; 0.8888888888888888; 0.7901234567901234; (0.8888888888888888,0.028384279475982533,0.9716157205240175); [[32,13],[4,445]]; [4,5,6,7,8,10,11]; 0.0019729137420654297
vowel0.dat; CORRELATION COEF; 7; 988; 0.9311740890688259; 0.9648033126293996; 0.24444444444444444; 1.0; 0.39285714285714285; (1.0,0.07039337474120083,0.9296066252587992); [[11,34],[0,449]]; [1,4,6,8,9,10,11]; 0.003379344940185547
yeast6.dat; NO SELECTION; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; ['all']; 0
yeast6.dat; ANOVA; 4; 1484; 0.9757412398921833; 0.7398097826086957; 0.16666666666666666; 0.5; 0.25; (0.5,0.020380434782608696,0.9796195652173914); [[3,15],[3,721]]; [0,1,6,7]; 0.0013260841369628906
yeast6.dat; RELIEF; 4; 1484; 0.9743935309973046; 0.48785425101214575; 0.0; 0.0; 0.0; (0.0,0.024291497975708502,0.9757085020242915); [[0,18],[1,723]]; [0,1,3,7]; 4.646485328674316
yeast6.dat; INFORATION GAIN; 4; 1484; 0.9743935309973046; 0.48785425101214575; 0.0; 0.0; 0.0; (0.0,0.024291497975708502,0.9757085020242915); [[0,18],[1,723]]; [0,1,3,7]; 0.08892679214477539
yeast6.dat; CHI SQUARE; 4; 1484; 0.9716981132075472; 0.4878213802435724; 0.0; 0.0; 0.0; (0.0,0.02435723951285521,0.9756427604871448); [[0,18],[3,721]]; [0,1,4,5]; 0.002544403076171875
yeast6.dat; CORRELATION COEF; 4; 1484; 0.977088948787062; 0.9885290148448043; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.022941970310391364,0.9770580296896086); [[1,17],[0,724]]; [1,2,3,6]; 0.0022106170654296875
glass-0-1-6_vs_2.dat; NO SELECTION; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; ['all']; 0
glass-0-1-6_vs_2.dat; ANOVA; 5; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2,3,4,5,7]; 0.0007710456848144531
glass-0-1-6_vs_2.dat; RELIEF; 5; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [1,2,3,4,6]; 0.08397650718688965
glass-0-1-6_vs_2.dat; INFORATION GAIN; 5; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2,3,4,5,6]; 0.036600589752197266
glass-0-1-6_vs_2.dat; CHI SQUARE; 5; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2,3,4,7,8]; 0.0013079643249511719
glass-0-1-6_vs_2.dat; CORRELATION COEF; 5; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [3,4,5,6,7]; 0.0026793479919433594
page-blocks-1-3_vs_4.dat; NO SELECTION; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; ['all']; 0
page-blocks-1-3_vs_4.dat; ANOVA; 6; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,2,3,7,8,9]; 0.0008332729339599609
page-blocks-1-3_vs_4.dat; RELIEF; 6; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [1,2,3,7,8,9]; 0.465482234954834
page-blocks-1-3_vs_4.dat; INFORATION GAIN; 6; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,2,3,7,8,9]; 0.043828487396240234
page-blocks-1-3_vs_4.dat; CHI SQUARE; 6; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,2,3,7,8,9]; 0.0016410350799560547
page-blocks-1-3_vs_4.dat; CORRELATION COEF; 6; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [2,3,5,7,8,9]; 0.00225067138671875
shuttle-c0-vs-c4.dat; NO SELECTION; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; ['all']; 0
shuttle-c0-vs-c4.dat; ANOVA; 5; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,4,6,7,8]; 0.0012285709381103516
shuttle-c0-vs-c4.dat; RELIEF; 5; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,2,4,6,8]; 7.612903594970703
shuttle-c0-vs-c4.dat; INFORATION GAIN; 5; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,4,6,7,8]; 0.10729122161865234
shuttle-c0-vs-c4.dat; CHI SQUARE; 5; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,2,4,6,8]; 0.002969980239868164
shuttle-c0-vs-c4.dat; CORRELATION COEF; 5; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [2,5,6,7,8]; 0.002203702926635742
yeast-2_vs_4.dat; NO SELECTION; 8; 514; 0.9571984435797666; 0.9284608580274215; 0.6538461538461539; 0.8947368421052632; 0.7555555555555555; (0.8947368421052632,0.037815126050420166,0.9621848739495799); [[17,9],[2,229]]; ['all']; 0
yeast-2_vs_4.dat; ANOVA; 4; 514; 0.9610894941634242; 0.9331223628691983; 0.6923076923076923; 0.9; 0.7826086956521738; (0.9,0.03375527426160337,0.9662447257383966); [[18,8],[2,229]]; [0,1,2,3]; 0.0011022090911865234
yeast-2_vs_4.dat; RELIEF; 4; 514; 0.9610894941634242; 0.9331223628691983; 0.6923076923076923; 0.9; 0.7826086956521738; (0.9,0.03375527426160337,0.9662447257383966); [[18,8],[2,229]]; [0,1,2,3]; 0.43985700607299805
yeast-2_vs_4.dat; INFORATION GAIN; 4; 514; 0.9610894941634242; 0.9331223628691983; 0.6923076923076923; 0.9; 0.7826086956521738; (0.9,0.03375527426160337,0.9662447257383966); [[18,8],[2,229]]; [0,1,2,3]; 0.03879261016845703
yeast-2_vs_4.dat; CHI SQUARE; 4; 514; 0.9610894941634242; 0.9331223628691983; 0.6923076923076923; 0.9; 0.7826086956521738; (0.9,0.03375527426160337,0.9662447257383966); [[18,8],[2,229]]; [0,1,2,3]; 0.0016808509826660156
yeast-2_vs_4.dat; CORRELATION COEF; 4; 514; 0.933852140077821; 0.9220251293422025; 0.38461538461538464; 0.9090909090909091; 0.5405405405405405; (0.9090909090909091,0.06504065040650407,0.9349593495934959); [[10,16],[1,230]]; [1,2,6,7]; 0.0017728805541992188
yeast-1_vs_7.dat; NO SELECTION; 7; 459; 0.9388646288209607; 0.9692982456140351; 0.06666666666666667; 1.0; 0.125; (1.0,0.06140350877192982,0.9385964912280702); [[1,14],[0,214]]; ['all']; 0
yeast-1_vs_7.dat; ANOVA; 4; 459; 0.9344978165938864; 0.7191629955947136; 0.06666666666666667; 0.5; 0.11764705882352941; (0.5,0.06167400881057269,0.9383259911894273); [[1,14],[1,213]]; [0,1,2,6]; 0.0007717609405517578
yeast-1_vs_7.dat; RELIEF; 4; 459; 0.925764192139738; 0.4669603524229075; 0.0; 0.0; 0.0; (0.0,0.06607929515418502,0.933920704845815); [[0,15],[2,212]]; [0,1,3,6]; 0.3052046298980713
yeast-1_vs_7.dat; INFORATION GAIN; 4; 459; 0.9344978165938864; 0.7191629955947136; 0.06666666666666667; 0.5; 0.11764705882352941; (0.5,0.06167400881057269,0.9383259911894273); [[1,14],[1,213]]; [0,1,2,6]; 0.029406309127807617
yeast-1_vs_7.dat; CHI SQUARE; 4; 459; 0.9344978165938864; 0.7191629955947136; 0.06666666666666667; 0.5; 0.11764705882352941; (0.5,0.06167400881057269,0.9383259911894273); [[1,14],[1,213]]; [0,1,2,6]; 0.0016825199127197266
yeast-1_vs_7.dat; CORRELATION COEF; 4; 459; 0.9344978165938864; 0.4672489082969432; 0.0; 0.0; 0.0; (0.0,0.06550218340611354,0.9344978165938864); [[0,15],[0,214]]; [1,2,5,6]; 0.00162506103515625
shuttle-c2-vs-c4.dat; NO SELECTION; 9; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; ['all']; 0
shuttle-c2-vs-c4.dat; ANOVA; 5; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [0,1,6,7,8]; 0.0007910728454589844
shuttle-c2-vs-c4.dat; RELIEF; 5; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [1,4,6,7,8]; 0.0433192253112793
shuttle-c2-vs-c4.dat; INFORATION GAIN; 5; 129; 0.953125; 0.4765625; 0.0; 0.0; 0.0; (0.0,0.046875,0.953125); [[0,3],[0,61]]; [0,1,6,7,8]; 0.034314632415771484
