dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
winequality-white-3_vs_7.dat; ANOVA; 1; 900; 0.9777777777777777; 0.4888888888888889; 0.0; 0.0; 0.0; (0.0,0.022222222222222223,0.9777777777777777); [[0,10],[0,440]]; [4]
winequality-white-3_vs_7.dat; RELIEF; 1; 900; 0.9777777777777777; 0.4888888888888889; 0.0; 0.0; 0.0; (0.0,0.022222222222222223,0.9777777777777777); [[0,10],[0,440]]; [6]
winequality-white-3_vs_7.dat; INFORATION GAIN; 1; 900; 0.9777777777777777; 0.4888888888888889; 0.0; 0.0; 0.0; (0.0,0.022222222222222223,0.9777777777777777); [[0,10],[0,440]]; [5]
winequality-white-3_vs_7.dat; CHI SQUARE; 1; 900; 0.9777777777777777; 0.4888888888888889; 0.0; 0.0; 0.0; (0.0,0.022222222222222223,0.9777777777777777); [[0,10],[0,440]]; [7]
winequality-white-3_vs_7.dat; CORRELATION COEF; 1; 900; 0.9777777777777777; 0.4888888888888889; 0.0; 0.0; 0.0; (0.0,0.022222222222222223,0.9777777777777777); [[0,10],[0,440]]; [10]
winequality-red-8_vs_6.dat; NO SELECTION; 11; 656; 0.9725609756097561; 0.48628048780487804; 0.0; 0.0; 0.0; (0.0,0.027439024390243903,0.9725609756097561); [[0,9],[0,319]]; ['all']
winequality-red-8_vs_6.dat; ANOVA; 1; 656; 0.9725609756097561; 0.48628048780487804; 0.0; 0.0; 0.0; (0.0,0.027439024390243903,0.9725609756097561); [[0,9],[0,319]]; [10]
winequality-red-8_vs_6.dat; RELIEF; 1; 656; 0.9725609756097561; 0.48628048780487804; 0.0; 0.0; 0.0; (0.0,0.027439024390243903,0.9725609756097561); [[0,9],[0,319]]; [6]
winequality-red-8_vs_6.dat; INFORATION GAIN; 1; 656; 0.9725609756097561; 0.48628048780487804; 0.0; 0.0; 0.0; (0.0,0.027439024390243903,0.9725609756097561); [[0,9],[0,319]]; [9]
winequality-red-8_vs_6.dat; CHI SQUARE; 1; 656; 0.9725609756097561; 0.48628048780487804; 0.0; 0.0; 0.0; (0.0,0.027439024390243903,0.9725609756097561); [[0,9],[0,319]]; [10]
winequality-red-8_vs_6.dat; CORRELATION COEF; 1; 656; 0.9725609756097561; 0.48628048780487804; 0.0; 0.0; 0.0; (0.0,0.027439024390243903,0.9725609756097561); [[0,9],[0,319]]; [8]
kddcup-land_vs_satan.dat; NO SELECTION; 41; 1610; 0.9987577639751553; 0.9545454545454546; 1.0; 0.9090909090909091; 0.9523809523809523; (0.9090909090909091,0.0,1.0); [[10,0],[1,794]]; ['all']
kddcup-land_vs_satan.dat; ANOVA; 1; 1610; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[10,0],[0,795]]; [6]
kddcup-land_vs_satan.dat; RELIEF; 2; 1610; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[10,0],[0,795]]; [22,31]
kddcup-land_vs_satan.dat; INFORATION GAIN; 1; 1610; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[10,0],[0,795]]; [6]
kddcup-land_vs_satan.dat; CHI SQUARE; 1; 1610; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[10,0],[0,795]]; [6]
kddcup-land_vs_satan.dat; CORRELATION COEF; 9; 1610; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[10,0],[0,795]]; [26,29,30,31,34,37,38,39,40]
abalone-21_vs_8.dat; NO SELECTION; 8; 581; 0.9758620689655172; 0.4879310344827586; 0.0; 0.0; 0.0; (0.0,0.02413793103448276,0.9758620689655172); [[0,7],[0,283]]; ['all']
abalone-21_vs_8.dat; ANOVA; 1; 581; 0.9758620689655172; 0.4879310344827586; 0.0; 0.0; 0.0; (0.0,0.02413793103448276,0.9758620689655172); [[0,7],[0,283]]; [7]
abalone-21_vs_8.dat; RELIEF; 1; 581; 0.9758620689655172; 0.4879310344827586; 0.0; 0.0; 0.0; (0.0,0.02413793103448276,0.9758620689655172); [[0,7],[0,283]]; [0]
abalone-21_vs_8.dat; INFORATION GAIN; 1; 581; 0.9758620689655172; 0.4879310344827586; 0.0; 0.0; 0.0; (0.0,0.02413793103448276,0.9758620689655172); [[0,7],[0,283]]; [7]
abalone-21_vs_8.dat; CHI SQUARE; 1; 581; 0.9758620689655172; 0.4879310344827586; 0.0; 0.0; 0.0; (0.0,0.02413793103448276,0.9758620689655172); [[0,7],[0,283]]; [7]
abalone-21_vs_8.dat; CORRELATION COEF; 1; 581; 0.9758620689655172; 0.4879310344827586; 0.0; 0.0; 0.0; (0.0,0.02413793103448276,0.9758620689655172); [[0,7],[0,283]]; [2]
kr-vs-k-zero-one_vs_draw.dat; NO SELECTION; 6; 2901; 0.9910344827586207; 0.9728351597494256; 0.7884615384615384; 0.9534883720930233; 0.8631578947368421; (0.9534883720930233,0.007818052594171997,0.992181947405828); [[41,11],[2,1396]]; ['all']
kr-vs-k-zero-one_vs_draw.dat; ANOVA; 5; 2901; 0.9896551724137931; 0.9709965552458931; 0.75; 0.9512195121951219; 0.8387096774193549; (0.9512195121951219,0.009226401703335699,0.9907735982966643); [[39,13],[2,1396]]; [1,2,3,4,5]
kr-vs-k-zero-one_vs_draw.dat; RELIEF; 4; 2901; 0.9889655172413793; 0.959669237012987; 0.75; 0.9285714285714286; 0.8297872340425532; (0.9285714285714286,0.009232954545454546,0.9907670454545454); [[39,13],[3,1395]]; [1,3,4,5]
kr-vs-k-zero-one_vs_draw.dat; INFORATION GAIN; 5; 2901; 0.9903448275862069; 0.9447069662387066; 0.8269230769230769; 0.8958333333333334; 0.86; (0.8958333333333334,0.006419400855920114,0.9935805991440799); [[43,9],[5,1393]]; [0,1,3,4,5]
kr-vs-k-zero-one_vs_draw.dat; CHI SQUARE; 5; 2901; 0.9896551724137931; 0.9709965552458931; 0.75; 0.9512195121951219; 0.8387096774193549; (0.9512195121951219,0.009226401703335699,0.9907735982966643); [[39,13],[2,1396]]; [1,2,3,4,5]
kr-vs-k-zero-one_vs_draw.dat; CORRELATION COEF; 5; 2901; 0.9896551724137931; 0.9822184666266878; 0.7307692307692307; 0.9743589743589743; 0.8351648351648352; (0.9743589743589743,0.009922041105598866,0.9900779588944011); [[38,14],[1,1397]]; [1,2,3,4,5]
poker-8_vs_6.dat; NO SELECTION; 10; 1477; 0.989159891598916; 0.494579945799458; 0.0; 0.0; 0.0; (0.0,0.01084010840108401,0.989159891598916); [[0,8],[0,730]]; ['all']
poker-8_vs_6.dat; ANOVA; 1; 1477; 0.989159891598916; 0.494579945799458; 0.0; 0.0; 0.0; (0.0,0.01084010840108401,0.989159891598916); [[0,8],[0,730]]; [4]
poker-8_vs_6.dat; RELIEF; 1; 1477; 0.989159891598916; 0.494579945799458; 0.0; 0.0; 0.0; (0.0,0.01084010840108401,0.989159891598916); [[0,8],[0,730]]; [9]
poker-8_vs_6.dat; INFORATION GAIN; 1; 1477; 0.989159891598916; 0.494579945799458; 0.0; 0.0; 0.0; (0.0,0.01084010840108401,0.989159891598916); [[0,8],[0,730]]; [5]
poker-8_vs_6.dat; CHI SQUARE; 1; 1477; 0.989159891598916; 0.494579945799458; 0.0; 0.0; 0.0; (0.0,0.01084010840108401,0.989159891598916); [[0,8],[0,730]]; [4]
poker-8_vs_6.dat; CORRELATION COEF; 1; 1477; 0.989159891598916; 0.494579945799458; 0.0; 0.0; 0.0; (0.0,0.01084010840108401,0.989159891598916); [[0,8],[0,730]]; [7]
winequality-white-9_vs_4.dat; NO SELECTION; 11; 168; 0.9642857142857143; 0.48214285714285715; 0.0; 0.0; 0.0; (0.0,0.03571428571428571,0.9642857142857143); [[0,3],[0,81]]; ['all']
winequality-white-9_vs_4.dat; ANOVA; 1; 168; 0.9642857142857143; 0.48214285714285715; 0.0; 0.0; 0.0; (0.0,0.03571428571428571,0.9642857142857143); [[0,3],[0,81]]; [10]
winequality-white-9_vs_4.dat; RELIEF; 1; 168; 0.9642857142857143; 0.48214285714285715; 0.0; 0.0; 0.0; (0.0,0.03571428571428571,0.9642857142857143); [[0,3],[0,81]]; [6]
winequality-white-9_vs_4.dat; INFORATION GAIN; 1; 168; 0.9642857142857143; 0.48214285714285715; 0.0; 0.0; 0.0; (0.0,0.03571428571428571,0.9642857142857143); [[0,3],[0,81]]; [10]
winequality-white-9_vs_4.dat; CHI SQUARE; 1; 168; 0.9642857142857143; 0.48214285714285715; 0.0; 0.0; 0.0; (0.0,0.03571428571428571,0.9642857142857143); [[0,3],[0,81]]; [10]
winequality-white-9_vs_4.dat; CORRELATION COEF; 1; 168; 0.9642857142857143; 0.48214285714285715; 0.0; 0.0; 0.0; (0.0,0.03571428571428571,0.9642857142857143); [[0,3],[0,81]]; [7]
kr-vs-k-zero_vs_fifteen.dat; NO SELECTION; 6; 2193; 0.9945255474452555; 0.997245179063361; 0.5384615384615384; 1.0; 0.7000000000000001; (1.0,0.005509641873278237,0.9944903581267218); [[7,6],[0,1083]]; ['all']
kr-vs-k-three_vs_eleven.dat; NO SELECTION; 6; 2935; 0.9952283571915473; 0.9975592747559274; 0.825; 1.0; 0.9041095890410958; (1.0,0.0048814504881450485,0.995118549511855); [[33,7],[0,1427]]; ['all']
kr-vs-k-three_vs_eleven.dat; ANOVA; 2; 2935; 0.9938650306748467; 0.9968662952646239; 0.775; 1.0; 0.8732394366197184; (1.0,0.006267409470752089,0.9937325905292479); [[31,9],[0,1427]]; [4,5]
kr-vs-k-three_vs_eleven.dat; RELIEF; 2; 2935; 0.9938650306748467; 0.9968662952646239; 0.775; 1.0; 0.8732394366197184; (1.0,0.006267409470752089,0.9937325905292479); [[31,9],[0,1427]]; [4,5]
kr-vs-k-three_vs_eleven.dat; INFORATION GAIN; 2; 2935; 0.9938650306748467; 0.9968662952646239; 0.775; 1.0; 0.8732394366197184; (1.0,0.006267409470752089,0.9937325905292479); [[31,9],[0,1427]]; [4,5]
kr-vs-k-three_vs_eleven.dat; CHI SQUARE; 2; 2935; 0.9938650306748467; 0.9968662952646239; 0.775; 1.0; 0.8732394366197184; (1.0,0.006267409470752089,0.9937325905292479); [[31,9],[0,1427]]; [4,5]
kr-vs-k-three_vs_eleven.dat; CORRELATION COEF; 3; 2935; 0.9938650306748467; 0.9968662952646239; 0.775; 1.0; 0.8732394366197184; (1.0,0.006267409470752089,0.9937325905292479); [[31,9],[0,1427]]; [1,4,5]
poker-8-9_vs_5.dat; NO SELECTION; 10; 2075; 0.9884281581485053; 0.49421407907425263; 0.0; 0.0; 0.0; (0.0,0.011571841851494697,0.9884281581485053); [[0,12],[0,1025]]; ['all']
poker-8-9_vs_5.dat; ANOVA; 1; 2075; 0.9884281581485053; 0.49421407907425263; 0.0; 0.0; 0.0; (0.0,0.011571841851494697,0.9884281581485053); [[0,12],[0,1025]]; [5]
poker-8-9_vs_5.dat; RELIEF; 1; 2075; 0.9884281581485053; 0.49421407907425263; 0.0; 0.0; 0.0; (0.0,0.011571841851494697,0.9884281581485053); [[0,12],[0,1025]]; [7]
poker-8-9_vs_5.dat; INFORATION GAIN; 1; 2075; 0.9884281581485053; 0.49421407907425263; 0.0; 0.0; 0.0; (0.0,0.011571841851494697,0.9884281581485053); [[0,12],[0,1025]]; [2]
poker-8-9_vs_5.dat; CHI SQUARE; 1; 2075; 0.9884281581485053; 0.49421407907425263; 0.0; 0.0; 0.0; (0.0,0.011571841851494697,0.9884281581485053); [[0,12],[0,1025]]; [5]
poker-8-9_vs_5.dat; CORRELATION COEF; 1; 2075; 0.9884281581485053; 0.49421407907425263; 0.0; 0.0; 0.0; (0.0,0.011571841851494697,0.9884281581485053); [[0,12],[0,1025]]; [8]
