dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
vehicle2.dat; CHI SQUARE; 14; 846; 0.9314420803782506; 0.9262232415902141; 0.8073394495412844; 0.9166666666666666; 0.8585365853658536; (0.9166666666666666,0.06422018348623854,0.9357798165137615); [[88,21],[8,306]]; [0,2,3,4,5,7,9,10,12,13,14,15,16,17]
vehicle2.dat; CORRELATION COEF; 16; 846; 0.8486997635933806; 0.8065375982042648; 0.6605504587155964; 0.7272727272727273; 0.6923076923076923; (0.7272727272727273,0.11419753086419752,0.8858024691358025); [[72,37],[27,287]]; [1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17]
vehicle3.dat; NO SELECTION; 18; 846; 0.7423167848699763; 0.6061176264659549; 0.12264150943396226; 0.4482758620689655; 0.1925925925925926; (0.4482758620689655,0.23604060913705585,0.7639593908629442); [[13,93],[16,301]]; ['all']
vehicle3.dat; ANOVA; 13; 846; 0.7541371158392435; 0.6521628498727735; 0.1509433962264151; 0.5333333333333333; 0.23529411764705882; (0.5333333333333333,0.22900763358778625,0.7709923664122137); [[16,90],[14,303]]; [0,1,2,3,6,7,8,9,10,11,13,15,17]
vehicle3.dat; RELIEF; 15; 846; 0.7423167848699763; 0.6061176264659549; 0.12264150943396226; 0.4482758620689655; 0.1925925925925926; (0.4482758620689655,0.23604060913705585,0.7639593908629442); [[13,93],[16,301]]; [0,2,3,4,5,6,9,10,11,12,13,14,15,16,17]
vehicle3.dat; INFORATION GAIN; 9; 846; 0.7470449172576832; 0.6203804347826087; 0.10377358490566038; 0.4782608695652174; 0.17054263565891475; (0.4782608695652174,0.2375,0.7625); [[11,95],[12,305]]; [2,5,6,7,8,9,10,11,12]
vehicle3.dat; CHI SQUARE; 1; 846; 0.7139479905437353; 0.5908045977011495; 0.2830188679245283; 0.4; 0.3314917127071823; (0.4,0.21839080459770116,0.7816091954022989); [[30,76],[45,272]]; [8]
vehicle3.dat; CORRELATION COEF; 8; 846; 0.7541371158392435; 0.6542919799498746; 0.12264150943396226; 0.5416666666666666; 0.2; (0.5416666666666666,0.23308270676691728,0.7669172932330827); [[13,93],[11,306]]; [6,7,8,9,10,11,12,17]
wisconsin.dat; NO SELECTION; 9; 683; 0.9648093841642229; 0.9597107438016529; 0.957983193277311; 0.9421487603305785; 0.95; (0.9421487603305785,0.022727272727272728,0.9772727272727273); [[114,5],[7,215]]; ['all']
wisconsin.dat; ANOVA; 8; 683; 0.967741935483871; 0.9621790553185119; 0.9663865546218487; 0.9426229508196722; 0.9543568464730291; (0.9426229508196722,0.0182648401826484,0.9817351598173516); [[115,4],[7,215]]; [0,1,2,3,4,5,6,7]
wisconsin.dat; RELIEF; 8; 683; 0.967741935483871; 0.9621790553185119; 0.9663865546218487; 0.9426229508196722; 0.9543568464730291; (0.9426229508196722,0.0182648401826484,0.9817351598173516); [[115,4],[7,215]]; [0,1,2,3,4,5,6,7]
wisconsin.dat; INFORATION GAIN; 8; 683; 0.967741935483871; 0.9621790553185119; 0.9663865546218487; 0.9426229508196722; 0.9543568464730291; (0.9426229508196722,0.0182648401826484,0.9817351598173516); [[115,4],[7,215]]; [0,1,2,3,4,5,6,7]
wisconsin.dat; CHI SQUARE; 8; 683; 0.967741935483871; 0.9621790553185119; 0.9663865546218487; 0.9426229508196722; 0.9543568464730291; (0.9426229508196722,0.0182648401826484,0.9817351598173516); [[115,4],[7,215]]; [0,1,2,3,4,5,6,7]
wisconsin.dat; CORRELATION COEF; 3; 683; 0.967741935483871; 0.9608294930875576; 0.9747899159663865; 0.9354838709677419; 0.9547325102880658; (0.9354838709677419,0.013824884792626729,0.9861751152073732); [[116,3],[8,214]]; [2,4,6]
yeast1.dat; NO SELECTION; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; ['all']
yeast1.dat; ANOVA; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; [0,1,2,3,4,5,6,7]
yeast1.dat; RELIEF; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; [0,1,2,3,4,5,6,7]
yeast1.dat; INFORATION GAIN; 4; 1484; 0.7412398921832885; 0.689123311755774; 0.27906976744186046; 0.6185567010309279; 0.38461538461538464; (0.6185567010309279,0.24031007751937986,0.7596899224806202); [[60,155],[37,490]]; [0,1,2,7]
yeast1.dat; CHI SQUARE; 5; 1484; 0.7533692722371967; 0.7164602683178534; 0.29767441860465116; 0.6666666666666666; 0.4115755627009646; (0.6666666666666666,0.23374613003095976,0.7662538699690402); [[64,151],[32,495]]; [0,1,3,5,7]
yeast1.dat; CORRELATION COEF; 7; 1484; 0.7425876010781671; 0.6908411214953272; 0.28837209302325584; 0.62; 0.3936507936507937; (0.62,0.2383177570093458,0.7616822429906542); [[62,153],[38,489]]; [1,2,3,4,5,6,7]
yeast3.dat; NO SELECTION; 8; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; ['all']
yeast3.dat; ANOVA; 2; 1484; 0.954177897574124; 0.9043154761904761; 0.7195121951219512; 0.8428571428571429; 0.7763157894736842; (0.8428571428571429,0.03422619047619048,0.9657738095238095); [[59,23],[11,649]]; [0,2]
yeast3.dat; RELIEF; 3; 1484; 0.9474393530997305; 0.8947051471423701; 0.6585365853658537; 0.8307692307692308; 0.7346938775510204; (0.8307692307692308,0.0413589364844904,0.9586410635155096); [[54,28],[11,649]]; [0,2,3]
yeast3.dat; INFORATION GAIN; 2; 1484; 0.954177897574124; 0.9043154761904761; 0.7195121951219512; 0.8428571428571429; 0.7763157894736842; (0.8428571428571429,0.03422619047619048,0.9657738095238095); [[59,23],[11,649]]; [0,2]
yeast3.dat; CHI SQUARE; 2; 1484; 0.954177897574124; 0.9043154761904761; 0.7195121951219512; 0.8428571428571429; 0.7763157894736842; (0.8428571428571429,0.03422619047619048,0.9657738095238095); [[59,23],[11,649]]; [0,2]
yeast3.dat; CORRELATION COEF; 3; 1484; 0.9366576819407008; 0.8726828299873439; 0.573170731707317; 0.7966101694915254; 0.6666666666666666; (0.7966101694915254,0.05124450951683748,0.9487554904831625); [[47,35],[12,648]]; [1,2,6]
yeast5.dat; NO SELECTION; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; ['all']
yeast5.dat; ANOVA; 3; 1484; 0.9797843665768194; 0.8212190844772329; 0.6818181818181818; 0.6521739130434783; 0.6666666666666666; (0.6521739130434783,0.009735744089012517,0.9902642559109874); [[15,7],[8,712]]; [0,1,2]
yeast5.dat; RELIEF; 5; 1484; 0.9824797843665768; 0.8761460446247464; 0.5909090909090909; 0.7647058823529411; 0.6666666666666667; (0.7647058823529411,0.012413793103448275,0.9875862068965517); [[13,9],[4,716]]; [0,1,2,3,7]
yeast5.dat; INFORATION GAIN; 3; 1484; 0.9797843665768194; 0.8212190844772329; 0.6818181818181818; 0.6521739130434783; 0.6666666666666666; (0.6521739130434783,0.009735744089012517,0.9902642559109874); [[15,7],[8,712]]; [0,1,2]
yeast5.dat; CHI SQUARE; 3; 1484; 0.9797843665768194; 0.8212190844772329; 0.6818181818181818; 0.6521739130434783; 0.6666666666666666; (0.6521739130434783,0.009735744089012517,0.9902642559109874); [[15,7],[8,712]]; [0,1,2]
yeast5.dat; CORRELATION COEF; 2; 1484; 0.9757412398921833; 0.8125; 0.4090909090909091; 0.6428571428571429; 0.5000000000000001; (0.6428571428571429,0.017857142857142856,0.9821428571428571); [[9,13],[5,715]]; [1,2]
yeast-2_vs_8.dat; NO SELECTION; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; ['all']
yeast-2_vs_8.dat; ANOVA; 3; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,5]
yeast-2_vs_8.dat; RELIEF; 7; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,5,6,7]
yeast-2_vs_8.dat; INFORATION GAIN; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,4,5,6,7]
yeast-2_vs_8.dat; CHI SQUARE; 3; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,5]
yeast-2_vs_8.dat; CORRELATION COEF; 6; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,3,5,6,7]
yeast4.dat; NO SELECTION; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; ['all']
yeast4.dat; ANOVA; 4; 1484; 0.9716981132075472; 0.9149659863945578; 0.23076923076923078; 0.8571428571428571; 0.36363636363636365; (0.8571428571428571,0.027210884353741496,0.9727891156462585); [[6,20],[1,715]]; [0,1,2,7]
yeast4.dat; RELIEF; 5; 1484; 0.9703504043126685; 0.9850948509485095; 0.15384615384615385; 1.0; 0.2666666666666667; (1.0,0.02981029810298103,0.9701897018970189); [[4,22],[0,716]]; [0,1,2,3,7]
yeast4.dat; INFORATION GAIN; 5; 1484; 0.9703504043126685; 0.9024003623188406; 0.19230769230769232; 0.8333333333333334; 0.3125; (0.8333333333333334,0.028532608695652172,0.9714673913043478); [[5,21],[1,715]]; [0,1,2,6,7]
yeast4.dat; CHI SQUARE; 2; 1484; 0.967654986522911; 0.7733516483516483; 0.3076923076923077; 0.5714285714285714; 0.4; (0.5714285714285714,0.024725274725274724,0.9752747252747253); [[8,18],[6,710]]; [0,1]
yeast4.dat; CORRELATION COEF; 1; 1484; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1]
ecoli4.dat; NO SELECTION; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; ['all']
ecoli4.dat; ANOVA; 3; 336; 0.9880952380952381; 0.99375; 0.8; 1.0; 0.888888888888889; (1.0,0.0125,0.9875); [[8,2],[0,158]]; [1,4,6]
ecoli4.dat; RELIEF; 3; 336; 0.9821428571428571; 0.9381551362683438; 0.8; 0.8888888888888888; 0.8421052631578948; (0.8888888888888888,0.012578616352201259,0.9874213836477987); [[8,2],[1,157]]; [4,5,6]
ecoli4.dat; INFORATION GAIN; 3; 336; 0.9880952380952381; 0.99375; 0.8; 1.0; 0.888888888888889; (1.0,0.0125,0.9875); [[8,2],[0,158]]; [1,4,5]
ecoli4.dat; CHI SQUARE; 3; 336; 0.9880952380952381; 0.99375; 0.8; 1.0; 0.888888888888889; (1.0,0.0125,0.9875); [[8,2],[0,158]]; [1,4,6]
ecoli4.dat; CORRELATION COEF; 5; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,3,4,5,6]
abalone9-18.dat; NO SELECTION; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; ['all']
abalone9-18.dat; ANOVA; 6; 731; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [1,2,3,4,6,7]
abalone9-18.dat; RELIEF; 1; 731; 0.936986301369863; 0.6402042711234912; 0.09523809523809523; 0.3333333333333333; 0.14814814814814814; (0.3333333333333333,0.052924791086350974,0.947075208913649); [[2,19],[4,340]]; [4]
abalone9-18.dat; INFORATION GAIN; 6; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,1,2,3,4,7]
abalone9-18.dat; CHI SQUARE; 3; 731; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [4,6,7]
abalone9-18.dat; CORRELATION COEF; 4; 731; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [2,5,6,7]
glass2.dat; NO SELECTION; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; ['all']
glass2.dat; ANOVA; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; RELIEF; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; INFORATION GAIN; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; CHI SQUARE; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [2]
glass2.dat; CORRELATION COEF; 1; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [6]
glass4.dat; NO SELECTION; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; ['all']
glass4.dat; ANOVA; 2; 214; 0.9532710280373832; 0.9761904761904762; 0.2857142857142857; 1.0; 0.4444444444444445; (1.0,0.047619047619047616,0.9523809523809523); [[2,5],[0,100]]; [2,5]
glass4.dat; RELIEF; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [2]
glass4.dat; INFORATION GAIN; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [2]
glass4.dat; CHI SQUARE; 2; 214; 0.9532710280373832; 0.9761904761904762; 0.2857142857142857; 1.0; 0.4444444444444445; (1.0,0.047619047619047616,0.9523809523809523); [[2,5],[0,100]]; [2,5]
glass4.dat; CORRELATION COEF; 1; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [6]
yeast-1-2-8-9_vs_7.dat; NO SELECTION; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; ['all']
yeast-1-2-8-9_vs_7.dat; ANOVA; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [2]
yeast-1-2-8-9_vs_7.dat; RELIEF; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [7]
yeast-1-2-8-9_vs_7.dat; INFORATION GAIN; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [2]
yeast-1-2-8-9_vs_7.dat; CHI SQUARE; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [2]
yeast-1-2-8-9_vs_7.dat; CORRELATION COEF; 1; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [1]
abalone19.dat; NO SELECTION; 8; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; ['all']
abalone19.dat; ANOVA; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [7]
abalone19.dat; RELIEF; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [4]
abalone19.dat; INFORATION GAIN; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [4]
abalone19.dat; CHI SQUARE; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [7]
abalone19.dat; CORRELATION COEF; 1; 4174; 0.9923334930522281; 0.49616674652611403; 1.0; 0.9923334930522281; 0.9961519961519961; (0.9923334930522281,0.0,0.0); [[2071,0],[16,0]]; [2]
yeast-1-4-5-8_vs_7.dat; NO SELECTION; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; ['all']
yeast-1-4-5-8_vs_7.dat; ANOVA; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0]
yeast-1-4-5-8_vs_7.dat; RELIEF; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [7]
yeast-1-4-5-8_vs_7.dat; INFORATION GAIN; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [1]
yeast-1-4-5-8_vs_7.dat; CHI SQUARE; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [7]
yeast-1-4-5-8_vs_7.dat; CORRELATION COEF; 1; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [1]
vowel0.dat; NO SELECTION; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; ['all']
vowel0.dat; ANOVA; 9; 988; 0.9757085020242915; 0.9516483516483516; 0.8; 0.9230769230769231; 0.8571428571428571; (0.9230769230769231,0.01978021978021978,0.9802197802197802); [[36,9],[3,446]]; [3,4,5,6,7,8,10,11,12]
vowel0.dat; RELIEF; 5; 988; 0.979757085020243; 0.9766396593530073; 0.8; 0.972972972972973; 0.8780487804878049; (0.972972972972973,0.019693654266958426,0.9803063457330415); [[36,9],[1,448]]; [4,5,6,7,8]
vowel0.dat; INFORATION GAIN; 7; 988; 0.9858299595141701; 0.9923245614035088; 0.8444444444444444; 1.0; 0.9156626506024096; (1.0,0.015350877192982455,0.9846491228070176); [[38,7],[0,449]]; [4,5,6,7,8,9,10]
vowel0.dat; CHI SQUARE; 9; 988; 0.9757085020242915; 0.9516483516483516; 0.8; 0.9230769230769231; 0.8571428571428571; (0.9230769230769231,0.01978021978021978,0.9802197802197802); [[36,9],[3,446]]; [3,4,5,6,7,8,10,11,12]
vowel0.dat; CORRELATION COEF; 7; 988; 0.9311740890688259; 0.9648033126293996; 0.24444444444444444; 1.0; 0.39285714285714285; (1.0,0.07039337474120083,0.9296066252587992); [[11,34],[0,449]]; [1,4,6,8,9,10,11]
yeast6.dat; NO SELECTION; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; ['all']
yeast6.dat; ANOVA; 4; 1484; 0.9757412398921833; 0.7398097826086957; 0.16666666666666666; 0.5; 0.25; (0.5,0.020380434782608696,0.9796195652173914); [[3,15],[3,721]]; [0,1,6,7]
yeast6.dat; RELIEF; 6; 1484; 0.977088948787062; 0.9885290148448043; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.022941970310391364,0.9770580296896086); [[1,17],[0,724]]; [0,1,2,3,6,7]
yeast6.dat; INFORATION GAIN; 6; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,3,5,6,7]
yeast6.dat; CHI SQUARE; 6; 1484; 0.9757412398921833; 0.7398097826086957; 0.16666666666666666; 0.5; 0.25; (0.5,0.020380434782608696,0.9796195652173914); [[3,15],[3,721]]; [0,1,4,5,6,7]
yeast6.dat; CORRELATION COEF; 4; 1484; 0.977088948787062; 0.9885290148448043; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.022941970310391364,0.9770580296896086); [[1,17],[0,724]]; [1,2,3,6]
glass-0-1-6_vs_2.dat; NO SELECTION; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; ['all']
glass-0-1-6_vs_2.dat; ANOVA; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2]
glass-0-1-6_vs_2.dat; RELIEF; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2]
glass-0-1-6_vs_2.dat; INFORATION GAIN; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [2]
glass-0-1-6_vs_2.dat; CHI SQUARE; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [7]
glass-0-1-6_vs_2.dat; CORRELATION COEF; 1; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [6]
page-blocks-1-3_vs_4.dat; NO SELECTION; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; ['all']
page-blocks-1-3_vs_4.dat; ANOVA; 1; 472; 0.9533898305084746; 0.9763948497854078; 0.21428571428571427; 1.0; 0.35294117647058826; (1.0,0.04721030042918455,0.9527896995708155); [[3,11],[0,222]]; [7]
page-blocks-1-3_vs_4.dat; RELIEF; 1; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [2]
page-blocks-1-3_vs_4.dat; INFORATION GAIN; 1; 472; 0.9533898305084746; 0.9763948497854078; 0.21428571428571427; 1.0; 0.35294117647058826; (1.0,0.04721030042918455,0.9527896995708155); [[3,11],[0,222]]; [7]
page-blocks-1-3_vs_4.dat; CHI SQUARE; 1; 472; 0.9533898305084746; 0.9763948497854078; 0.21428571428571427; 1.0; 0.35294117647058826; (1.0,0.04721030042918455,0.9527896995708155); [[3,11],[0,222]]; [7]
page-blocks-1-3_vs_4.dat; CORRELATION COEF; 2; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [2,8]
shuttle-c0-vs-c4.dat; NO SELECTION; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; ['all']
shuttle-c0-vs-c4.dat; ANOVA; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0]
shuttle-c0-vs-c4.dat; RELIEF; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0]
shuttle-c0-vs-c4.dat; INFORATION GAIN; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [6]
shuttle-c0-vs-c4.dat; CHI SQUARE; 1; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0]
shuttle-c0-vs-c4.dat; CORRELATION COEF; 2; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [7,8]
yeast-2_vs_4.dat; NO SELECTION; 8; 514; 0.9571984435797666; 0.9284608580274215; 0.6538461538461539; 0.8947368421052632; 0.7555555555555555; (0.8947368421052632,0.037815126050420166,0.9621848739495799); [[17,9],[2,229]]; ['all']
yeast-2_vs_4.dat; ANOVA; 2; 514; 0.9610894941634242; 0.9169245647969052; 0.7307692307692307; 0.8636363636363636; 0.7916666666666666; (0.8636363636363636,0.029787234042553193,0.9702127659574468); [[19,7],[3,228]]; [0,2]
yeast-2_vs_4.dat; RELIEF; 2; 514; 0.9610894941634242; 0.9169245647969052; 0.7307692307692307; 0.8636363636363636; 0.7916666666666666; (0.8636363636363636,0.029787234042553193,0.9702127659574468); [[19,7],[3,228]]; [0,2]
yeast-2_vs_4.dat; INFORATION GAIN; 2; 514; 0.9610894941634242; 0.9169245647969052; 0.7307692307692307; 0.8636363636363636; 0.7916666666666666; (0.8636363636363636,0.029787234042553193,0.9702127659574468); [[19,7],[3,228]]; [0,2]
yeast-2_vs_4.dat; CHI SQUARE; 3; 514; 0.9610894941634242; 0.9331223628691983; 0.6923076923076923; 0.9; 0.7826086956521738; (0.9,0.03375527426160337,0.9662447257383966); [[18,8],[2,229]]; [0,1,2]
yeast-2_vs_4.dat; CORRELATION COEF; 2; 514; 0.9416342412451362; 0.9328499369482977; 0.46153846153846156; 0.9230769230769231; 0.6153846153846155; (0.9230769230769231,0.05737704918032787,0.9426229508196722); [[12,14],[1,230]]; [1,2]
yeast-1_vs_7.dat; NO SELECTION; 7; 459; 0.9388646288209607; 0.9692982456140351; 0.06666666666666667; 1.0; 0.125; (1.0,0.06140350877192982,0.9385964912280702); [[1,14],[0,214]]; ['all']
yeast-1_vs_7.dat; ANOVA; 3; 459; 0.9388646288209607; 0.9692982456140351; 0.06666666666666667; 1.0; 0.125; (1.0,0.06140350877192982,0.9385964912280702); [[1,14],[0,214]]; [0,1,2]
