dataset; method; num_of_feat; num_of_elems; percent; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
ecoli-0-1-4-7_vs_5-6.dat; CHI SQUARE; 1; 332; 20.0; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [3]
ecoli-0-1-4-7_vs_5-6.dat; CORRELATION COEF; 1; 332; 20.0; 0.9216867469879518; 0.4608433734939759; 0.0; 0.0; 0.0; (0.0,0.0783132530120482,0.9216867469879518); [[0,13],[0,153]]; [5]
ecoli-0-1-4-7_vs_5-6.dat; ANOVA; 2; 332; 40.0; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [2,3]
ecoli-0-1-4-7_vs_5-6.dat; RELIEF; 2; 332; 40.0; 0.9397590361445783; 0.9693251533742331; 0.23076923076923078; 1.0; 0.375; (1.0,0.06134969325153374,0.9386503067484663); [[3,10],[0,153]]; [0,3]
ecoli-0-1-4-7_vs_5-6.dat; INFORATION GAIN; 2; 332; 40.0; 0.9397590361445783; 0.9693251533742331; 0.23076923076923078; 1.0; 0.375; (1.0,0.06134969325153374,0.9386503067484663); [[3,10],[0,153]]; [1,3]
ecoli-0-1-4-7_vs_5-6.dat; CHI SQUARE; 2; 332; 40.0; 0.9397590361445783; 0.9693251533742331; 0.23076923076923078; 1.0; 0.375; (1.0,0.06134969325153374,0.9386503067484663); [[3,10],[0,153]]; [0,3]
ecoli-0-1-4-7_vs_5-6.dat; CORRELATION COEF; 2; 332; 40.0; 0.9216867469879518; 0.4608433734939759; 0.0; 0.0; 0.0; (0.0,0.0783132530120482,0.9216867469879518); [[0,13],[0,153]]; [1,5]
ecoli-0-1-4-7_vs_5-6.dat; ANOVA; 3; 332; 60.0; 0.927710843373494; 0.9636363636363636; 0.07692307692307693; 1.0; 0.14285714285714288; (1.0,0.07272727272727272,0.9272727272727272); [[1,12],[0,153]]; [1,2,3]
ecoli-0-1-4-7_vs_5-6.dat; RELIEF; 3; 332; 60.0; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [0,1,3]
ecoli-0-1-4-7_vs_5-6.dat; INFORATION GAIN; 3; 332; 60.0; 0.9457831325301205; 0.9722222222222222; 0.3076923076923077; 1.0; 0.47058823529411764; (1.0,0.05555555555555555,0.9444444444444444); [[4,9],[0,153]]; [1,3,4]
ecoli-0-1-4-7_vs_5-6.dat; CHI SQUARE; 3; 332; 60.0; 0.963855421686747; 0.9811320754716981; 0.5384615384615384; 1.0; 0.7000000000000001; (1.0,0.03773584905660377,0.9622641509433962); [[7,6],[0,153]]; [0,3,5]
ecoli-0-1-4-7_vs_5-6.dat; CORRELATION COEF; 3; 332; 60.0; 0.9216867469879518; 0.4608433734939759; 0.0; 0.0; 0.0; (0.0,0.0783132530120482,0.9216867469879518); [[0,13],[0,153]]; [1,4,5]
ecoli-0-1-4-7_vs_5-6.dat; ANOVA; 4; 332; 80.0; 0.9337349397590361; 0.9664634146341464; 0.15384615384615385; 1.0; 0.2666666666666667; (1.0,0.06707317073170732,0.9329268292682927); [[2,11],[0,153]]; [1,2,3,5]
ecoli-0-1-4-7_vs_5-6.dat; RELIEF; 4; 332; 80.0; 0.9578313253012049; 0.978125; 0.46153846153846156; 1.0; 0.631578947368421; (1.0,0.04375,0.95625); [[6,7],[0,153]]; [0,1,3,5]
ecoli-0-1-4-7_vs_5-6.dat; INFORATION GAIN; 4; 332; 80.0; 0.9337349397590361; 0.9664634146341464; 0.15384615384615385; 1.0; 0.2666666666666667; (1.0,0.06707317073170732,0.9329268292682927); [[2,11],[0,153]]; [1,3,4,5]
ecoli-0-1-4-7_vs_5-6.dat; CHI SQUARE; 4; 332; 80.0; 0.9578313253012049; 0.978125; 0.46153846153846156; 1.0; 0.631578947368421; (1.0,0.04375,0.95625); [[6,7],[0,153]]; [0,1,3,5]
ecoli-0-1-4-7_vs_5-6.dat; CORRELATION COEF; 4; 332; 80.0; 0.9337349397590361; 0.9664634146341464; 0.15384615384615385; 1.0; 0.2666666666666667; (1.0,0.06707317073170732,0.9329268292682927); [[2,11],[0,153]]; [1,3,4,5]
glass-0-1-4-6_vs_2.dat; NO SELECTION; 9; 205; 100; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; ['all']
glass-0-1-4-6_vs_2.dat; ANOVA; 1; 205; 20.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2]
glass-0-1-4-6_vs_2.dat; RELIEF; 1; 205; 20.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2]
glass-0-1-4-6_vs_2.dat; INFORATION GAIN; 1; 205; 20.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2]
glass-0-1-4-6_vs_2.dat; CHI SQUARE; 1; 205; 20.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [7]
glass-0-1-4-6_vs_2.dat; CORRELATION COEF; 1; 205; 20.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [6]
glass-0-1-4-6_vs_2.dat; ANOVA; 3; 205; 40.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2,3,7]
glass-0-1-4-6_vs_2.dat; RELIEF; 3; 205; 40.0; 0.9117647058823529; 0.4603960396039604; 0.0; 0.0; 0.0; (0.0,0.07920792079207921,0.9207920792079208); [[0,8],[1,93]]; [1,2,6]
glass-0-1-4-6_vs_2.dat; INFORATION GAIN; 3; 205; 40.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2,4,6]
glass-0-1-4-6_vs_2.dat; CHI SQUARE; 3; 205; 40.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2,3,7]
glass-0-1-4-6_vs_2.dat; CORRELATION COEF; 3; 205; 40.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [3,6,7]
glass-0-1-4-6_vs_2.dat; ANOVA; 5; 205; 60.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2,3,4,5,7]
glass-0-1-4-6_vs_2.dat; RELIEF; 5; 205; 60.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [1,2,3,4,6]
glass-0-1-4-6_vs_2.dat; INFORATION GAIN; 5; 205; 60.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,2,4,5,6]
glass-0-1-4-6_vs_2.dat; CHI SQUARE; 5; 205; 60.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [2,3,5,7,8]
glass-0-1-4-6_vs_2.dat; CORRELATION COEF; 5; 205; 60.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [3,4,5,6,7]
glass-0-1-4-6_vs_2.dat; ANOVA; 7; 205; 80.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,2,3,4,5,6,7]
glass-0-1-4-6_vs_2.dat; RELIEF; 7; 205; 80.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [1,2,3,4,5,6,7]
glass-0-1-4-6_vs_2.dat; INFORATION GAIN; 7; 205; 80.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,2,3,4,5,6,7]
glass-0-1-4-6_vs_2.dat; CHI SQUARE; 7; 205; 80.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [0,2,3,4,5,7,8]
glass-0-1-4-6_vs_2.dat; CORRELATION COEF; 7; 205; 80.0; 0.9215686274509803; 0.46078431372549017; 0.0; 0.0; 0.0; (0.0,0.0784313725490196,0.9215686274509803); [[0,8],[0,94]]; [1,2,3,4,5,6,7]
ecoli-0-1_vs_5.dat; NO SELECTION; 6; 240; 100; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; ['all']
ecoli-0-1_vs_5.dat; ANOVA; 1; 240; 20.0; 0.9416666666666667; 0.9700854700854701; 0.3; 1.0; 0.4615384615384615; (1.0,0.05982905982905983,0.9401709401709402); [[3,7],[0,110]]; [3]
ecoli-0-1_vs_5.dat; RELIEF; 1; 240; 20.0; 0.9083333333333333; 0.6833122629582806; 0.3; 0.42857142857142855; 0.3529411764705882; (0.42857142857142855,0.061946902654867256,0.9380530973451328); [[3,7],[4,106]]; [0]
ecoli-0-1_vs_5.dat; INFORATION GAIN; 1; 240; 20.0; 0.9416666666666667; 0.9700854700854701; 0.3; 1.0; 0.4615384615384615; (1.0,0.05982905982905983,0.9401709401709402); [[3,7],[0,110]]; [3]
ecoli-0-1_vs_5.dat; CHI SQUARE; 1; 240; 20.0; 0.9083333333333333; 0.6833122629582806; 0.3; 0.42857142857142855; 0.3529411764705882; (0.42857142857142855,0.061946902654867256,0.9380530973451328); [[3,7],[4,106]]; [0]
ecoli-0-1_vs_5.dat; CORRELATION COEF; 1; 240; 20.0; 0.9166666666666666; 0.4583333333333333; 0.0; 0.0; 0.0; (0.0,0.08333333333333333,0.9166666666666666); [[0,10],[0,110]]; [5]
ecoli-0-1_vs_5.dat; ANOVA; 2; 240; 40.0; 0.9583333333333334; 0.9108723135271808; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.035398230088495575,0.9646017699115044); [[6,4],[1,109]]; [1,3]
ecoli-0-1_vs_5.dat; RELIEF; 2; 240; 40.0; 0.95; 0.8571428571428572; 0.6; 0.75; 0.6666666666666665; (0.75,0.03571428571428571,0.9642857142857143); [[6,4],[2,108]]; [0,1]
ecoli-0-1_vs_5.dat; INFORATION GAIN; 2; 240; 40.0; 0.9583333333333334; 0.9108723135271808; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.035398230088495575,0.9646017699115044); [[6,4],[1,109]]; [1,3]
ecoli-0-1_vs_5.dat; CHI SQUARE; 2; 240; 40.0; 0.95; 0.8571428571428572; 0.6; 0.75; 0.6666666666666665; (0.75,0.03571428571428571,0.9642857142857143); [[6,4],[2,108]]; [0,1]
ecoli-0-1_vs_5.dat; CORRELATION COEF; 2; 240; 40.0; 0.9583333333333334; 0.9108723135271808; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.035398230088495575,0.9646017699115044); [[6,4],[1,109]]; [1,5]
ecoli-0-1_vs_5.dat; ANOVA; 3; 240; 60.0; 0.975; 0.9867256637168141; 0.7; 1.0; 0.8235294117647058; (1.0,0.02654867256637168,0.9734513274336283); [[7,3],[0,110]]; [0,1,3]
ecoli-0-1_vs_5.dat; RELIEF; 3; 240; 60.0; 0.975; 0.9867256637168141; 0.7; 1.0; 0.8235294117647058; (1.0,0.02654867256637168,0.9734513274336283); [[7,3],[0,110]]; [0,1,3]
ecoli-0-1_vs_5.dat; INFORATION GAIN; 3; 240; 60.0; 0.975; 0.9867256637168141; 0.7; 1.0; 0.8235294117647058; (1.0,0.02654867256637168,0.9734513274336283); [[7,3],[0,110]]; [0,1,3]
ecoli-0-1_vs_5.dat; CHI SQUARE; 3; 240; 60.0; 0.975; 0.9867256637168141; 0.7; 1.0; 0.8235294117647058; (1.0,0.02654867256637168,0.9734513274336283); [[7,3],[0,110]]; [0,1,3]
ecoli-0-1_vs_5.dat; CORRELATION COEF; 3; 240; 60.0; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [1,3,5]
ecoli-0-1_vs_5.dat; ANOVA; 4; 240; 80.0; 0.9916666666666667; 0.9954954954954955; 0.9; 1.0; 0.9473684210526316; (1.0,0.009009009009009009,0.990990990990991); [[9,1],[0,110]]; [0,1,3,5]
ecoli-0-1_vs_5.dat; RELIEF; 4; 240; 80.0; 0.9916666666666667; 0.9954954954954955; 0.9; 1.0; 0.9473684210526316; (1.0,0.009009009009009009,0.990990990990991); [[9,1],[0,110]]; [0,1,3,5]
ecoli-0-1_vs_5.dat; INFORATION GAIN; 4; 240; 80.0; 0.9666666666666667; 0.9824561403508771; 0.6; 1.0; 0.7499999999999999; (1.0,0.03508771929824561,0.9649122807017544); [[6,4],[0,110]]; [0,1,3,4]
ecoli-0-1_vs_5.dat; CHI SQUARE; 4; 240; 80.0; 0.9916666666666667; 0.9954954954954955; 0.9; 1.0; 0.9473684210526316; (1.0,0.009009009009009009,0.990990990990991); [[9,1],[0,110]]; [0,1,3,5]
ecoli-0-1_vs_5.dat; CORRELATION COEF; 4; 240; 80.0; 0.9833333333333333; 0.9910714285714286; 0.8; 1.0; 0.888888888888889; (1.0,0.017857142857142856,0.9821428571428571); [[8,2],[0,110]]; [1,2,3,5]
glass-0-4_vs_5.dat; NO SELECTION; 9; 92; 100; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; ['all']
glass-0-4_vs_5.dat; ANOVA; 1; 92; 20.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1]
glass-0-4_vs_5.dat; RELIEF; 1; 92; 20.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [2]
glass-0-4_vs_5.dat; INFORATION GAIN; 1; 92; 20.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [5]
glass-0-4_vs_5.dat; CHI SQUARE; 1; 92; 20.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [2]
glass-0-4_vs_5.dat; CORRELATION COEF; 1; 92; 20.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [6]
glass-0-4_vs_5.dat; ANOVA; 3; 92; 40.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1,2,4]
glass-0-4_vs_5.dat; RELIEF; 3; 92; 40.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1,2,6]
glass-0-4_vs_5.dat; INFORATION GAIN; 3; 92; 40.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1,2,5]
glass-0-4_vs_5.dat; CHI SQUARE; 3; 92; 40.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1,2,5]
glass-0-4_vs_5.dat; CORRELATION COEF; 3; 92; 40.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [5,6,7]
glass-0-4_vs_5.dat; ANOVA; 5; 92; 60.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,4,5]
glass-0-4_vs_5.dat; RELIEF; 5; 92; 60.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1,2,4,5,6]
glass-0-4_vs_5.dat; INFORATION GAIN; 5; 92; 60.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,5,8]
glass-0-4_vs_5.dat; CHI SQUARE; 5; 92; 60.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [1,2,4,5,8]
glass-0-4_vs_5.dat; CORRELATION COEF; 5; 92; 60.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [3,4,5,6,7]
glass-0-4_vs_5.dat; ANOVA; 7; 92; 80.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,4,5,6,8]
glass-0-4_vs_5.dat; RELIEF; 7; 92; 80.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,3,4,5,6]
glass-0-4_vs_5.dat; INFORATION GAIN; 7; 92; 80.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,4,5,7,8]
glass-0-4_vs_5.dat; CHI SQUARE; 7; 92; 80.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [0,1,2,4,5,7,8]
glass-0-4_vs_5.dat; CORRELATION COEF; 7; 92; 80.0; 0.8913043478260869; 0.44565217391304346; 0.0; 0.0; 0.0; (0.0,0.10869565217391304,0.8913043478260869); [[0,5],[0,41]]; [2,3,4,5,6,7,8]
ecoli-0-3-4-6_vs_5.dat; NO SELECTION; 7; 205; 100; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; ['all']
ecoli-0-3-4-6_vs_5.dat; ANOVA; 1; 205; 20.0; 0.9411764705882353; 0.890625; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.052083333333333336,0.9479166666666666); [[5,5],[1,91]]; [1]
ecoli-0-3-4-6_vs_5.dat; RELIEF; 1; 205; 20.0; 0.9411764705882353; 0.890625; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.052083333333333336,0.9479166666666666); [[5,5],[1,91]]; [1]
ecoli-0-3-4-6_vs_5.dat; INFORATION GAIN; 1; 205; 20.0; 0.9411764705882353; 0.890625; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.052083333333333336,0.9479166666666666); [[5,5],[1,91]]; [1]
ecoli-0-3-4-6_vs_5.dat; CHI SQUARE; 1; 205; 20.0; 0.9411764705882353; 0.890625; 0.5; 0.8333333333333334; 0.625; (0.8333333333333334,0.052083333333333336,0.9479166666666666); [[5,5],[1,91]]; [1]
ecoli-0-3-4-6_vs_5.dat; CORRELATION COEF; 1; 205; 20.0; 0.9019607843137255; 0.45098039215686275; 0.0; 0.0; 0.0; (0.0,0.09803921568627451,0.9019607843137255); [[0,10],[0,92]]; [6]
ecoli-0-3-4-6_vs_5.dat; ANOVA; 2; 205; 40.0; 0.9705882352941176; 0.9842105263157894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031578947368421054,0.968421052631579); [[7,3],[0,92]]; [1,4]
ecoli-0-3-4-6_vs_5.dat; RELIEF; 2; 205; 40.0; 0.9509803921568627; 0.9075187969924812; 0.6; 0.8571428571428571; 0.7058823529411764; (0.8571428571428571,0.042105263157894736,0.9578947368421052); [[6,4],[1,91]]; [0,1]
ecoli-0-3-4-6_vs_5.dat; INFORATION GAIN; 2; 205; 40.0; 0.9705882352941176; 0.9842105263157894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031578947368421054,0.968421052631579); [[7,3],[0,92]]; [1,4]
ecoli-0-3-4-6_vs_5.dat; CHI SQUARE; 2; 205; 40.0; 0.9705882352941176; 0.9842105263157894; 0.7; 1.0; 0.8235294117647058; (1.0,0.031578947368421054,0.968421052631579); [[7,3],[0,92]]; [1,4]
ecoli-0-3-4-6_vs_5.dat; CORRELATION COEF; 2; 205; 40.0; 0.9117647058823529; 0.7929292929292929; 0.2; 0.6666666666666666; 0.30769230769230765; (0.6666666666666666,0.08080808080808081,0.9191919191919192); [[2,8],[1,91]]; [5,6]
ecoli-0-3-4-6_vs_5.dat; ANOVA; 4; 205; 60.0; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,4,6]
ecoli-0-3-4-6_vs_5.dat; RELIEF; 4; 205; 60.0; 0.9509803921568627; 0.9742268041237113; 0.5; 1.0; 0.6666666666666666; (1.0,0.05154639175257732,0.9484536082474226); [[5,5],[0,92]]; [0,1,4,5]
ecoli-0-3-4-6_vs_5.dat; INFORATION GAIN; 4; 205; 60.0; 0.9509803921568627; 0.9742268041237113; 0.5; 1.0; 0.6666666666666666; (1.0,0.05154639175257732,0.9484536082474226); [[5,5],[0,92]]; [0,1,4,5]
ecoli-0-3-4-6_vs_5.dat; CHI SQUARE; 4; 205; 60.0; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,4,6]
ecoli-0-3-4-6_vs_5.dat; CORRELATION COEF; 4; 205; 60.0; 0.9215686274509803; 0.96; 0.2; 1.0; 0.33333333333333337; (1.0,0.08,0.92); [[2,8],[0,92]]; [1,3,5,6]
ecoli-0-3-4-6_vs_5.dat; ANOVA; 5; 205; 80.0; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,4,5,6]
ecoli-0-3-4-6_vs_5.dat; RELIEF; 5; 205; 80.0; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,4,5,6]
ecoli-0-3-4-6_vs_5.dat; INFORATION GAIN; 5; 205; 80.0; 0.9509803921568627; 0.9742268041237113; 0.5; 1.0; 0.6666666666666666; (1.0,0.05154639175257732,0.9484536082474226); [[5,5],[0,92]]; [0,1,3,4,5]
ecoli-0-3-4-6_vs_5.dat; CHI SQUARE; 5; 205; 80.0; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [0,1,4,5,6]
ecoli-0-3-4-6_vs_5.dat; CORRELATION COEF; 5; 205; 80.0; 0.9607843137254902; 0.9791666666666667; 0.6; 1.0; 0.7499999999999999; (1.0,0.041666666666666664,0.9583333333333334); [[6,4],[0,92]]; [1,3,4,5,6]
yeast-0-3-5-9_vs_7-8.dat; NO SELECTION; 8; 506; 100; 0.9090909090909091; 0.7908232118758434; 0.16; 0.6666666666666666; 0.25806451612903225; (0.6666666666666666,0.08502024291497975,0.9149797570850202); [[4,21],[2,226]]; ['all']
yeast-0-3-5-9_vs_7-8.dat; ANOVA; 1; 506; 20.0; 0.9130434782608695; 0.7943989071038251; 0.24; 0.6666666666666666; 0.3529411764705882; (0.6666666666666666,0.0778688524590164,0.9221311475409836); [[6,19],[3,225]]; [5]
yeast-0-3-5-9_vs_7-8.dat; RELIEF; 1; 506; 20.0; 0.9011857707509882; 0.4505928853754941; 0.0; 0.0; 0.0; (0.0,0.09881422924901186,0.9011857707509882); [[0,25],[0,228]]; [3]
yeast-0-3-5-9_vs_7-8.dat; INFORATION GAIN; 1; 506; 20.0; 0.9130434782608695; 0.7943989071038251; 0.24; 0.6666666666666666; 0.3529411764705882; (0.6666666666666666,0.0778688524590164,0.9221311475409836); [[6,19],[3,225]]; [5]
yeast-0-3-5-9_vs_7-8.dat; CHI SQUARE; 1; 506; 20.0; 0.9130434782608695; 0.7943989071038251; 0.24; 0.6666666666666666; 0.3529411764705882; (0.6666666666666666,0.0778688524590164,0.9221311475409836); [[6,19],[3,225]]; [5]
yeast-0-3-5-9_vs_7-8.dat; CORRELATION COEF; 1; 506; 20.0; 0.9011857707509882; 0.4505928853754941; 0.0; 0.0; 0.0; (0.0,0.09881422924901186,0.9011857707509882); [[0,25],[0,228]]; [1]
yeast-0-3-5-9_vs_7-8.dat; ANOVA; 3; 506; 40.0; 0.9011857707509882; 0.7038152610441767; 0.08; 0.5; 0.13793103448275865; (0.5,0.09236947791164658,0.9076305220883534); [[2,23],[2,226]]; [2,3,5]
yeast-0-3-5-9_vs_7-8.dat; RELIEF; 3; 506; 40.0; 0.8972332015810277; 0.4503968253968254; 0.0; 0.0; 0.0; (0.0,0.0992063492063492,0.9007936507936508); [[0,25],[1,227]]; [1,2,3]
yeast-0-3-5-9_vs_7-8.dat; INFORATION GAIN; 3; 506; 40.0; 0.8932806324110671; 0.450199203187251; 0.0; 0.0; 0.0; (0.0,0.099601593625498,0.900398406374502); [[0,25],[2,226]]; [0,5,6]
yeast-0-3-5-9_vs_7-8.dat; CHI SQUARE; 3; 506; 40.0; 0.9011857707509882; 0.702191235059761; 0.04; 0.5; 0.07407407407407407; (0.5,0.09561752988047809,0.9043824701195219); [[1,24],[1,227]]; [3,4,5]
yeast-0-3-5-9_vs_7-8.dat; CORRELATION COEF; 3; 506; 40.0; 0.9011857707509882; 0.4505928853754941; 0.0; 0.0; 0.0; (0.0,0.09881422924901186,0.9011857707509882); [[0,25],[0,228]]; [1,3,4]
yeast-0-3-5-9_vs_7-8.dat; ANOVA; 4; 506; 60.0; 0.9051383399209486; 0.7556451612903226; 0.12; 0.6; 0.19999999999999998; (0.6,0.08870967741935484,0.9112903225806451); [[3,22],[2,226]]; [2,3,5,6]
yeast-0-3-5-9_vs_7-8.dat; RELIEF; 4; 506; 60.0; 0.8972332015810277; 0.4503968253968254; 0.0; 0.0; 0.0; (0.0,0.0992063492063492,0.9007936507936508); [[0,25],[1,227]]; [0,1,2,3]
yeast-0-3-5-9_vs_7-8.dat; INFORATION GAIN; 4; 506; 60.0; 0.9051383399209486; 0.7556451612903226; 0.12; 0.6; 0.19999999999999998; (0.6,0.08870967741935484,0.9112903225806451); [[3,22],[2,226]]; [2,3,5,6]
