dataset; method; num_of_feat; num_of_elems; percent; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores
shuttle-2_vs_5.dat; CORRELATION COEF; 3; 3316; 40.0; 0.9957780458383595; 0.9978658536585365; 0.72; 1.0; 0.8372093023255813; (1.0,0.00426829268292683,0.9957317073170732); [[18,7],[0,1633]]; [2,7,8]
shuttle-2_vs_5.dat; ANOVA; 5; 3316; 60.0; 0.9981905910735827; 0.9990831295843521; 0.88; 1.0; 0.9361702127659575; (1.0,0.0018337408312958435,0.9981662591687042); [[22,3],[0,1633]]; [0,2,4,6,8]
shuttle-2_vs_5.dat; RELIEF; 5; 3316; 60.0; 0.9975874547647768; 0.9773434383725569; 0.88; 0.9565217391304348; 0.9166666666666666; (0.9565217391304348,0.001834862385321101,0.998165137614679); [[22,3],[1,1632]]; [0,1,4,5,6]
shuttle-2_vs_5.dat; INFORATION GAIN; 5; 3316; 60.0; 0.996984318455971; 0.9574153406772745; 0.88; 0.9166666666666666; 0.8979591836734694; (0.9166666666666666,0.0018359853121175031,0.9981640146878825); [[22,3],[2,1631]]; [0,1,2,6,8]
shuttle-2_vs_5.dat; CHI SQUARE; 5; 3316; 60.0; 0.996984318455971; 0.9574153406772745; 0.88; 0.9166666666666666; 0.8979591836734694; (0.9166666666666666,0.0018359853121175031,0.9981640146878825); [[22,3],[2,1631]]; [0,1,2,6,8]
shuttle-2_vs_5.dat; CORRELATION COEF; 5; 3316; 60.0; 0.9981905910735827; 0.9990831295843521; 0.88; 1.0; 0.9361702127659575; (1.0,0.0018337408312958435,0.9981662591687042); [[22,3],[0,1633]]; [2,4,6,7,8]
shuttle-2_vs_5.dat; ANOVA; 7; 3316; 80.0; 0.9975874547647768; 0.9773434383725569; 0.88; 0.9565217391304348; 0.9166666666666666; (0.9565217391304348,0.001834862385321101,0.998165137614679); [[22,3],[1,1632]]; [0,1,2,3,4,6,8]
shuttle-2_vs_5.dat; RELIEF; 7; 3316; 80.0; 0.9975874547647768; 0.9773434383725569; 0.88; 0.9565217391304348; 0.9166666666666666; (0.9565217391304348,0.001834862385321101,0.998165137614679); [[22,3],[1,1632]]; [0,1,2,4,5,6,8]
shuttle-2_vs_5.dat; INFORATION GAIN; 7; 3316; 80.0; 0.9981905910735827; 0.9990831295843521; 0.88; 1.0; 0.9361702127659575; (1.0,0.0018337408312958435,0.9981662591687042); [[22,3],[0,1633]]; [0,1,2,4,6,7,8]
shuttle-2_vs_5.dat; CHI SQUARE; 7; 3316; 80.0; 0.9981905910735827; 0.9990831295843521; 0.88; 1.0; 0.9361702127659575; (1.0,0.0018337408312958435,0.9981662591687042); [[22,3],[0,1633]]; [0,1,2,4,6,7,8]
shuttle-2_vs_5.dat; CORRELATION COEF; 7; 3316; 80.0; 0.9975874547647768; 0.9773434383725569; 0.88; 0.9565217391304348; 0.9166666666666666; (0.9565217391304348,0.001834862385321101,0.998165137614679); [[22,3],[1,1632]]; [1,2,4,5,6,7,8]
winequality-white-3-9_vs_5.dat; NO SELECTION; 11; 1482; 100; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; ['all']
winequality-white-3-9_vs_5.dat; ANOVA; 2; 1482; 20.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,10]
winequality-white-3-9_vs_5.dat; RELIEF; 2; 1482; 20.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [5,6]
winequality-white-3-9_vs_5.dat; INFORATION GAIN; 2; 1482; 20.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [5,10]
winequality-white-3-9_vs_5.dat; CHI SQUARE; 2; 1482; 20.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,10]
winequality-white-3-9_vs_5.dat; CORRELATION COEF; 2; 1482; 20.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [7,10]
winequality-white-3-9_vs_5.dat; ANOVA; 4; 1482; 40.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,5,7,10]
winequality-white-3-9_vs_5.dat; RELIEF; 4; 1482; 40.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,3,5,6]
winequality-white-3-9_vs_5.dat; INFORATION GAIN; 4; 1482; 40.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [3,5,7,10]
winequality-white-3-9_vs_5.dat; CHI SQUARE; 4; 1482; 40.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,3,5,10]
winequality-white-3-9_vs_5.dat; CORRELATION COEF; 4; 1482; 40.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [6,7,8,10]
winequality-white-3-9_vs_5.dat; ANOVA; 6; 1482; 60.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,3,5,7,8,10]
winequality-white-3-9_vs_5.dat; RELIEF; 6; 1482; 60.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,3,5,6,8,10]
winequality-white-3-9_vs_5.dat; INFORATION GAIN; 6; 1482; 60.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [1,5,6,7,8,10]
winequality-white-3-9_vs_5.dat; CHI SQUARE; 6; 1482; 60.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,3,5,7,8,10]
winequality-white-3-9_vs_5.dat; CORRELATION COEF; 6; 1482; 60.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [2,5,6,7,8,10]
winequality-white-3-9_vs_5.dat; ANOVA; 8; 1482; 80.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,1,3,5,6,7,8,10]
winequality-white-3-9_vs_5.dat; RELIEF; 8; 1482; 80.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,1,3,5,6,8,9,10]
winequality-white-3-9_vs_5.dat; INFORATION GAIN; 8; 1482; 80.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [2,3,5,6,7,8,9,10]
winequality-white-3-9_vs_5.dat; CHI SQUARE; 8; 1482; 80.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [0,1,3,5,6,7,8,10]
winequality-white-3-9_vs_5.dat; CORRELATION COEF; 8; 1482; 80.0; 0.9824561403508771; 0.49122807017543857; 0.0; 0.0; 0.0; (0.0,0.017543859649122806,0.9824561403508771); [[0,13],[0,728]]; [2,3,5,6,7,8,9,10]
winequality-red-3_vs_5.dat; NO SELECTION; 11; 691; 100; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; ['all']
winequality-red-3_vs_5.dat; ANOVA; 2; 691; 20.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,6]
winequality-red-3_vs_5.dat; RELIEF; 2; 691; 20.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [5,6]
winequality-red-3_vs_5.dat; INFORATION GAIN; 2; 691; 20.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,6]
winequality-red-3_vs_5.dat; CHI SQUARE; 2; 691; 20.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,6]
winequality-red-3_vs_5.dat; CORRELATION COEF; 2; 691; 20.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [6,7]
winequality-red-3_vs_5.dat; ANOVA; 4; 691; 40.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,4,6,8]
winequality-red-3_vs_5.dat; RELIEF; 4; 691; 40.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [0,3,5,6]
winequality-red-3_vs_5.dat; INFORATION GAIN; 4; 691; 40.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,2,6,10]
winequality-red-3_vs_5.dat; CHI SQUARE; 4; 691; 40.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,4,5,6]
winequality-red-3_vs_5.dat; CORRELATION COEF; 4; 691; 40.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [2,6,7,8]
winequality-red-3_vs_5.dat; ANOVA; 6; 691; 60.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,2,4,5,6,8]
winequality-red-3_vs_5.dat; RELIEF; 6; 691; 60.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [0,1,3,5,6,10]
winequality-red-3_vs_5.dat; INFORATION GAIN; 6; 691; 60.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,2,5,6,8,10]
winequality-red-3_vs_5.dat; CHI SQUARE; 6; 691; 60.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,2,4,5,6,8]
winequality-red-3_vs_5.dat; CORRELATION COEF; 6; 691; 60.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [2,6,7,8,9,10]
winequality-red-3_vs_5.dat; ANOVA; 8; 691; 80.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,2,4,5,6,7,8,9]
winequality-red-3_vs_5.dat; RELIEF; 8; 691; 80.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [0,1,2,3,4,5,6,10]
winequality-red-3_vs_5.dat; INFORATION GAIN; 8; 691; 80.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,2,4,5,6,8,9,10]
winequality-red-3_vs_5.dat; CHI SQUARE; 8; 691; 80.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [1,2,4,5,6,7,8,9]
winequality-red-3_vs_5.dat; CORRELATION COEF; 8; 691; 80.0; 0.9855072463768116; 0.4927536231884058; 0.0; 0.0; 0.0; (0.0,0.014492753623188406,0.9855072463768116); [[0,5],[0,340]]; [2,4,5,6,7,8,9,10]
winequality-red-8_vs_6-7.dat; NO SELECTION; 11; 855; 100; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; ['all']
winequality-red-8_vs_6-7.dat; ANOVA; 2; 855; 20.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [7,10]
winequality-red-8_vs_6-7.dat; RELIEF; 2; 855; 20.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [5,6]
winequality-red-8_vs_6-7.dat; INFORATION GAIN; 2; 855; 20.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [9,10]
winequality-red-8_vs_6-7.dat; CHI SQUARE; 2; 855; 20.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [2,10]
winequality-red-8_vs_6-7.dat; CORRELATION COEF; 2; 855; 20.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [7,8]
winequality-red-8_vs_6-7.dat; ANOVA; 4; 855; 40.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [2,7,9,10]
winequality-red-8_vs_6-7.dat; RELIEF; 4; 855; 40.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [0,5,6,10]
winequality-red-8_vs_6-7.dat; INFORATION GAIN; 4; 855; 40.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [4,7,9,10]
winequality-red-8_vs_6-7.dat; CHI SQUARE; 4; 855; 40.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [2,7,9,10]
winequality-red-8_vs_6-7.dat; CORRELATION COEF; 4; 855; 40.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [2,6,7,8]
winequality-red-8_vs_6-7.dat; ANOVA; 6; 855; 60.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [1,2,4,7,9,10]
winequality-red-8_vs_6-7.dat; RELIEF; 6; 855; 60.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [0,3,5,6,8,10]
winequality-red-8_vs_6-7.dat; INFORATION GAIN; 6; 855; 60.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [4,6,7,8,9,10]
winequality-red-8_vs_6-7.dat; CHI SQUARE; 6; 855; 60.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [1,2,4,7,9,10]
winequality-red-8_vs_6-7.dat; CORRELATION COEF; 6; 855; 60.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [1,2,6,7,8,10]
winequality-red-8_vs_6-7.dat; ANOVA; 8; 855; 80.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [1,2,4,6,7,8,9,10]
winequality-red-8_vs_6-7.dat; RELIEF; 8; 855; 80.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [0,2,3,5,6,8,9,10]
winequality-red-8_vs_6-7.dat; INFORATION GAIN; 8; 855; 80.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [1,4,5,6,7,8,9,10]
winequality-red-8_vs_6-7.dat; CHI SQUARE; 8; 855; 80.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [1,2,4,5,6,7,9,10]
winequality-red-8_vs_6-7.dat; CORRELATION COEF; 8; 855; 80.0; 0.9789227166276346; 0.4894613583138173; 0.0; 0.0; 0.0; (0.0,0.02107728337236534,0.9789227166276346); [[0,9],[0,418]]; [1,2,5,6,7,8,9,10]
kddcup-rootkit-imap_vs_back.dat; NO SELECTION; 41; 2225; 100; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; ['all']
kddcup-rootkit-imap_vs_back.dat; ANOVA; 8; 2225; 20.0; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [2,4,9,11,33,34,37,38]
kddcup-rootkit-imap_vs_back.dat; RELIEF; 8; 2225; 20.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,4,5,12,15,23,31,32]
kddcup-rootkit-imap_vs_back.dat; INFORATION GAIN; 8; 2225; 20.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [2,4,5,9,11,23,32,40]
kddcup-rootkit-imap_vs_back.dat; CHI SQUARE; 8; 2225; 20.0; 0.9937050359712231; 0.996841155234657; 0.36363636363636365; 1.0; 0.5333333333333333; (1.0,0.00631768953068592,0.9936823104693141); [[4,7],[0,1101]]; [1,16,24,25,34,35,37,38]
kddcup-rootkit-imap_vs_back.dat; CORRELATION COEF; 8; 2225; 20.0; 0.9901079136690647; 0.49505395683453235; 0.0; 0.0; 0.0; (0.0,0.009892086330935251,0.9901079136690647); [[0,11],[0,1101]]; [16,25,29,32,34,37,38,40]
kddcup-rootkit-imap_vs_back.dat; ANOVA; 16; 2225; 40.0; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [0,1,2,4,9,11,15,16,23,24,25,33,34,35,37,38]
kddcup-rootkit-imap_vs_back.dat; RELIEF; 16; 2225; 40.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,2,4,5,9,11,12,13,15,16,22,23,31,32,33,35]
kddcup-rootkit-imap_vs_back.dat; INFORATION GAIN; 16; 2225; 40.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [2,4,5,9,11,12,23,25,31,32,33,35,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; CHI SQUARE; 16; 2225; 40.0; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [0,1,4,8,10,13,15,16,23,24,25,34,35,36,37,38]
kddcup-rootkit-imap_vs_back.dat; CORRELATION COEF; 16; 2225; 40.0; 0.9901079136690647; 0.49505395683453235; 0.0; 0.0; 0.0; (0.0,0.009892086330935251,0.9901079136690647); [[0,11],[0,1101]]; [11,13,15,16,23,24,25,27,29,30,32,33,34,37,38,40]
kddcup-rootkit-imap_vs_back.dat; ANOVA; 24; 2225; 60.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,1,2,4,5,8,9,10,11,13,15,16,22,23,24,25,31,32,33,34,35,36,37,38]
kddcup-rootkit-imap_vs_back.dat; RELIEF; 24; 2225; 60.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,2,3,4,5,8,9,11,12,13,15,16,22,23,27,30,31,32,33,35,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; INFORATION GAIN; 24; 2225; 60.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,2,3,4,5,6,9,11,12,22,23,24,25,27,30,31,32,33,34,35,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; CHI SQUARE; 24; 2225; 60.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,1,2,4,5,8,9,10,11,13,15,16,22,23,24,25,31,32,33,34,35,36,37,38]
kddcup-rootkit-imap_vs_back.dat; CORRELATION COEF; 24; 2225; 60.0; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[11,0],[0,1101]]; [2,4,8,9,10,11,13,15,16,23,24,25,26,27,29,30,32,33,34,35,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; ANOVA; 32; 2225; 80.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,1,2,3,4,5,8,9,10,11,12,13,15,16,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; RELIEF; 32; 2225; 80.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,2,3,4,5,8,9,10,11,12,13,15,16,20,21,22,23,24,25,26,27,30,31,32,33,34,35,36,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; INFORATION GAIN; 32; 2225; 80.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,1,2,3,4,5,7,9,10,11,12,13,15,16,17,19,22,23,24,25,27,28,30,31,32,33,34,35,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; CHI SQUARE; 32; 2225; 80.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [0,1,2,3,4,5,8,9,10,11,12,13,15,16,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40]
kddcup-rootkit-imap_vs_back.dat; CORRELATION COEF; 32; 2225; 80.0; 0.9991007194244604; 0.9995462794918331; 0.9090909090909091; 1.0; 0.9523809523809523; (1.0,0.0009074410163339383,0.9990925589836661); [[10,1],[0,1101]]; [1,2,3,4,5,8,9,10,11,12,13,15,16,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]
kddcup-guess_passwd_vs_satan.dat; NO SELECTION; 41; 1642; 100; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; ['all']
kddcup-guess_passwd_vs_satan.dat; ANOVA; 8; 1642; 20.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [2,5,9,10,28,31,33,34]
kddcup-guess_passwd_vs_satan.dat; RELIEF; 8; 1642; 20.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [2,3,4,5,22,23,31,32]
kddcup-guess_passwd_vs_satan.dat; INFORATION GAIN; 8; 1642; 20.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [2,4,5,10,31,33,34,40]
kddcup-guess_passwd_vs_satan.dat; CHI SQUARE; 8; 1642; 20.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [0,4,5,9,10,28,29,33]
kddcup-guess_passwd_vs_satan.dat; CORRELATION COEF; 8; 1642; 20.0; 0.997563946406821; 0.9642857142857143; 1.0; 0.9285714285714286; 0.962962962962963; (0.9285714285714286,0.0,1.0); [[26,0],[2,793]]; [26,27,29,31,33,34,38,40]
kddcup-guess_passwd_vs_satan.dat; ANOVA; 16; 1642; 40.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [0,2,4,5,9,10,21,22,24,28,29,31,32,33,34,36]
kddcup-guess_passwd_vs_satan.dat; RELIEF; 16; 1642; 40.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [2,3,4,5,9,10,22,23,26,28,29,31,32,33,34,40]
kddcup-guess_passwd_vs_satan.dat; INFORATION GAIN; 16; 1642; 40.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [2,3,4,5,9,10,22,26,28,29,31,33,34,35,38,40]
kddcup-guess_passwd_vs_satan.dat; CHI SQUARE; 16; 1642; 40.0; 0.9987819732034104; 0.9814814814814814; 1.0; 0.9629629629629629; 0.9811320754716981; (0.9629629629629629,0.0,1.0); [[26,0],[1,794]]; [0,2,4,5,9,10,11,21,22,28,29,31,32,33,34,36]
kddcup-guess_passwd_vs_satan.dat; CORRELATION COEF; 16; 1642; 40.0; 0.997563946406821; 0.9642857142857143; 1.0; 0.9285714285714286; 0.962962962962963; (0.9285714285714286,0.0,1.0); [[26,0],[2,793]]; [3,10,21,26,27,28,29,31,32,33,34,35,37,38,39,40]
