dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores; time
wisconsin.dat; INFORATION GAIN; 9; 683; 0.9648093841642229; 0.9597107438016529; 0.957983193277311; 0.9421487603305785; 0.95; (0.9421487603305785,0.022727272727272728,0.9772727272727273); [[114,5],[7,215]]; [0,1,2,3,4,5,6,7,8]; 0.041022300720214844
wisconsin.dat; CHI SQUARE; 9; 683; 0.9648093841642229; 0.9597107438016529; 0.957983193277311; 0.9421487603305785; 0.95; (0.9421487603305785,0.022727272727272728,0.9772727272727273); [[114,5],[7,215]]; [0,1,2,3,4,5,6,7,8]; 0.0018689632415771484
wisconsin.dat; CORRELATION COEF; 8; 683; 0.9589442815249267; 0.9548224695283518; 0.9411764705882353; 0.9411764705882353; 0.9411764705882353; (0.9411764705882353,0.03153153153153153,0.9684684684684685); [[112,7],[7,215]]; [1,2,3,4,5,6,7,8]; 0.0020689964294433594
yeast1.dat; NO SELECTION; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; ['all']; 0
yeast1.dat; ANOVA; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; [0,1,2,3,4,5,6,7]; 0.0009510517120361328
yeast1.dat; RELIEF; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; [0,1,2,3,4,5,6,7]; 2.4503660202026367
yeast1.dat; INFORATION GAIN; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; [0,1,2,3,4,5,6,7]; 0.06184506416320801
yeast1.dat; CHI SQUARE; 8; 1484; 0.7601078167115903; 0.7438433552114376; 0.27906976744186046; 0.7228915662650602; 0.4026845637583893; (0.7228915662650602,0.23520485584218512,0.7647951441578149); [[60,155],[23,504]]; [0,1,2,3,4,5,6,7]; 0.0019276142120361328
yeast1.dat; CORRELATION COEF; 7; 1484; 0.7425876010781671; 0.6908411214953272; 0.28837209302325584; 0.62; 0.3936507936507937; (0.62,0.2383177570093458,0.7616822429906542); [[62,153],[38,489]]; [1,2,3,4,5,6,7]; 0.0035581588745117188
yeast3.dat; NO SELECTION; 8; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; ['all']; 0
yeast3.dat; ANOVA; 8; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; [0,1,2,3,4,5,6,7]; 0.0012586116790771484
yeast3.dat; RELIEF; 8; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; [0,1,2,3,4,5,6,7]; 2.6346828937530518
yeast3.dat; INFORATION GAIN; 8; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; [0,1,2,3,4,5,6,7]; 0.06089472770690918
yeast3.dat; CHI SQUARE; 8; 1484; 0.944743935309973; 0.9057369701626329; 0.5975609756097561; 0.8596491228070176; 0.7050359712230214; (0.8596491228070176,0.04817518248175182,0.9518248175182482); [[49,33],[8,652]]; [0,1,2,3,4,5,6,7]; 0.0019922256469726562
yeast3.dat; CORRELATION COEF; 7; 1484; 0.9299191374663073; 0.8598191214470284; 0.5121951219512195; 0.7777777777777778; 0.6176470588235294; (0.7777777777777778,0.05813953488372093,0.9418604651162791); [[42,40],[12,648]]; [1,2,3,4,5,6,7]; 0.0017271041870117188
yeast5.dat; NO SELECTION; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; ['all']; 0
yeast5.dat; ANOVA; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; [0,1,2,3,4,5,6,7]; 0.0008950233459472656
yeast5.dat; RELIEF; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; [0,1,2,3,4,5,6,7]; 4.167937517166138
yeast5.dat; INFORATION GAIN; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; [0,1,2,3,4,5,6,7]; 0.06792354583740234
yeast5.dat; CHI SQUARE; 8; 1484; 0.9797843665768194; 0.8763849319404875; 0.45454545454545453; 0.7692307692307693; 0.5714285714285714; (0.7692307692307693,0.01646090534979424,0.9835390946502057); [[10,12],[3,717]]; [0,1,2,3,4,5,6,7]; 0.0018384456634521484
yeast5.dat; CORRELATION COEF; 7; 1484; 0.967654986522911; 0.6530797101449275; 0.09090909090909091; 0.3333333333333333; 0.14285714285714288; (0.3333333333333333,0.02717391304347826,0.9728260869565217); [[2,20],[4,716]]; [1,2,3,4,5,6,7]; 0.0016207695007324219
yeast-2_vs_8.dat; NO SELECTION; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; ['all']; 0
yeast-2_vs_8.dat; ANOVA; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,4,5,6,7]; 0.0006949901580810547
yeast-2_vs_8.dat; RELIEF; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,4,5,6,7]; 0.3476569652557373
yeast-2_vs_8.dat; INFORATION GAIN; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,4,5,6,7]; 0.03396129608154297
yeast-2_vs_8.dat; CHI SQUARE; 8; 482; 0.9626556016597511; 0.98125; 0.1; 1.0; 0.18181818181818182; (1.0,0.0375,0.9625); [[1,9],[0,231]]; [0,1,2,3,4,5,6,7]; 0.0011723041534423828
yeast-2_vs_8.dat; CORRELATION COEF; 7; 482; 0.966804979253112; 0.9832635983263598; 0.2; 1.0; 0.33333333333333337; (1.0,0.03347280334728033,0.9665271966527197); [[2,8],[0,231]]; [1,2,3,4,5,6,7]; 0.0014727115631103516
yeast4.dat; NO SELECTION; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; ['all']; 0
yeast4.dat; ANOVA; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; [0,1,2,3,4,5,6,7]; 0.0008778572082519531
yeast4.dat; RELIEF; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; [0,1,2,3,4,5,6,7]; 3.079331874847412
yeast4.dat; INFORATION GAIN; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; [0,1,2,3,4,5,6,7]; 0.06664395332336426
yeast4.dat; CHI SQUARE; 8; 1484; 0.9690026954177897; 0.9844384303112315; 0.11538461538461539; 1.0; 0.20689655172413793; (1.0,0.03112313937753721,0.9688768606224628); [[3,23],[0,716]]; [0,1,2,3,4,5,6,7]; 0.0018699169158935547
yeast4.dat; CORRELATION COEF; 7; 1484; 0.9649595687331537; 0.48247978436657685; 0.0; 0.0; 0.0; (0.0,0.03504043126684636,0.9649595687331537); [[0,26],[0,716]]; [1,2,3,4,5,6,7]; 0.0018236637115478516
ecoli4.dat; NO SELECTION; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; ['all']; 0
ecoli4.dat; ANOVA; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,2,3,4,5,6]; 0.0007915496826171875
ecoli4.dat; RELIEF; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,2,3,4,5,6]; 0.17254161834716797
ecoli4.dat; INFORATION GAIN; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,2,3,4,5,6]; 0.023303508758544922
ecoli4.dat; CHI SQUARE; 7; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [0,1,2,3,4,5,6]; 0.0012977123260498047
ecoli4.dat; CORRELATION COEF; 6; 336; 0.9821428571428571; 0.9906832298136645; 0.7; 1.0; 0.8235294117647058; (1.0,0.018633540372670808,0.9813664596273292); [[7,3],[0,158]]; [1,2,3,4,5,6]; 0.0014281272888183594
abalone9-18.dat; NO SELECTION; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; ['all']; 0
abalone9-18.dat; ANOVA; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,1,2,3,4,5,6,7]; 0.0007076263427734375
abalone9-18.dat; RELIEF; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,1,2,3,4,5,6,7]; 0.6115002632141113
abalone9-18.dat; INFORATION GAIN; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,1,2,3,4,5,6,7]; 0.042505502700805664
abalone9-18.dat; CHI SQUARE; 8; 731; 0.9424657534246575; 0.4712328767123288; 0.0; 0.0; 0.0; (0.0,0.057534246575342465,0.9424657534246575); [[0,21],[0,344]]; [0,1,2,3,4,5,6,7]; 0.0014967918395996094
abalone9-18.dat; CORRELATION COEF; 7; 731; 0.9452054794520548; 0.9725274725274725; 0.047619047619047616; 1.0; 0.0909090909090909; (1.0,0.054945054945054944,0.945054945054945); [[1,20],[0,344]]; [1,2,3,4,5,6,7]; 0.0016105175018310547
glass2.dat; NO SELECTION; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; ['all']; 0
glass2.dat; ANOVA; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [0,1,2,3,4,5,6,7,8]; 0.0006175041198730469
glass2.dat; RELIEF; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [0,1,2,3,4,5,6,7,8]; 0.06507706642150879
glass2.dat; INFORATION GAIN; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [0,1,2,3,4,5,6,7,8]; 0.025750398635864258
glass2.dat; CHI SQUARE; 9; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [0,1,2,3,4,5,6,7,8]; 0.0011491775512695312
glass2.dat; CORRELATION COEF; 8; 214; 0.9158878504672897; 0.45794392523364486; 0.0; 0.0; 0.0; (0.0,0.08411214953271028,0.9158878504672897); [[0,9],[0,98]]; [1,2,3,4,5,6,7,8]; 0.0015959739685058594
glass4.dat; NO SELECTION; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; ['all']; 0
glass4.dat; ANOVA; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [0,1,2,3,4,5,6,7,8]; 0.0006372928619384766
glass4.dat; RELIEF; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [0,1,2,3,4,5,6,7,8]; 0.0789499282836914
glass4.dat; INFORATION GAIN; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [0,1,2,3,4,5,6,7,8]; 0.023997783660888672
glass4.dat; CHI SQUARE; 9; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [0,1,2,3,4,5,6,7,8]; 0.0013234615325927734
glass4.dat; CORRELATION COEF; 8; 214; 0.9345794392523364; 0.4672897196261682; 0.0; 0.0; 0.0; (0.0,0.06542056074766354,0.9345794392523364); [[0,7],[0,100]]; [1,2,3,4,5,6,7,8]; 0.001882314682006836
yeast-1-2-8-9_vs_7.dat; NO SELECTION; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; ['all']; 0
yeast-1-2-8-9_vs_7.dat; ANOVA; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [0,1,2,3,4,5,6,7]; 0.0007970333099365234
yeast-1-2-8-9_vs_7.dat; RELIEF; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [0,1,2,3,4,5,6,7]; 1.153735876083374
yeast-1-2-8-9_vs_7.dat; INFORATION GAIN; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [0,1,2,3,4,5,6,7]; 0.048810482025146484
yeast-1-2-8-9_vs_7.dat; CHI SQUARE; 8; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [0,1,2,3,4,5,6,7]; 0.0014357566833496094
yeast-1-2-8-9_vs_7.dat; CORRELATION COEF; 7; 947; 0.9682875264270613; 0.48414376321353064; 0.0; 0.0; 0.0; (0.0,0.03171247357293869,0.9682875264270613); [[0,15],[0,458]]; [1,2,3,4,5,6,7]; 0.0016438961029052734
abalone19.dat; NO SELECTION; 8; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; ['all']; 0
abalone19.dat; ANOVA; 8; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [0,1,2,3,4,5,6,7]; 0.001461029052734375
abalone19.dat; RELIEF; 8; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [0,1,2,3,4,5,6,7]; 25.03136444091797
abalone19.dat; INFORATION GAIN; 8; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [0,1,2,3,4,5,6,7]; 0.15524077415466309
abalone19.dat; CHI SQUARE; 8; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [0,1,2,3,4,5,6,7]; 0.0037317276000976562
abalone19.dat; CORRELATION COEF; 7; 4174; 0.9923334930522281; 0.49616674652611403; 0.0; 0.0; 0.0; (0.0,0.007666506947771922,0.9923334930522281); [[0,16],[0,2071]]; [1,2,3,4,5,6,7]; 0.001950979232788086
yeast-1-4-5-8_vs_7.dat; NO SELECTION; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; ['all']; 0
yeast-1-4-5-8_vs_7.dat; ANOVA; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,1,2,3,4,5,6,7]; 0.0007686614990234375
yeast-1-4-5-8_vs_7.dat; RELIEF; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,1,2,3,4,5,6,7]; 0.5351381301879883
yeast-1-4-5-8_vs_7.dat; INFORATION GAIN; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,1,2,3,4,5,6,7]; 0.03830265998840332
yeast-1-4-5-8_vs_7.dat; CHI SQUARE; 8; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [0,1,2,3,4,5,6,7]; 0.0012209415435791016
yeast-1-4-5-8_vs_7.dat; CORRELATION COEF; 7; 693; 0.9566473988439307; 0.47832369942196534; 0.0; 0.0; 0.0; (0.0,0.04335260115606936,0.9566473988439307); [[0,15],[0,331]]; [1,2,3,4,5,6,7]; 0.0017223358154296875
vowel0.dat; NO SELECTION; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; ['all']; 0
vowel0.dat; ANOVA; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; [0,1,2,3,4,5,6,7,8,9,10,11,12]; 0.0009870529174804688
vowel0.dat; RELIEF; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; [0,1,2,3,4,5,6,7,8,9,10,11,12]; 1.1688854694366455
vowel0.dat; INFORATION GAIN; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; [0,1,2,3,4,5,6,7,8,9,10,11,12]; 0.07769346237182617
vowel0.dat; CHI SQUARE; 13; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; [0,1,2,3,4,5,6,7,8,9,10,11,12]; 0.0018143653869628906
vowel0.dat; CORRELATION COEF; 12; 988; 0.9291497975708503; 0.9638429752066116; 0.2222222222222222; 1.0; 0.3636363636363636; (1.0,0.07231404958677685,0.9276859504132231); [[10,35],[0,449]]; [1,2,3,4,5,6,7,8,9,10,11,12]; 0.003529071807861328
yeast6.dat; NO SELECTION; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; ['all']; 0
yeast6.dat; ANOVA; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,2,3,4,5,6,7]; 0.0010447502136230469
yeast6.dat; RELIEF; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,2,3,4,5,6,7]; 3.5457141399383545
yeast6.dat; INFORATION GAIN; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,2,3,4,5,6,7]; 0.07109928131103516
yeast6.dat; CHI SQUARE; 8; 1484; 0.9757412398921833; 0.7385135135135135; 0.05555555555555555; 0.5; 0.09999999999999999; (0.5,0.022972972972972974,0.977027027027027); [[1,17],[1,723]]; [0,1,2,3,4,5,6,7]; 0.0019297599792480469
yeast6.dat; CORRELATION COEF; 7; 1484; 0.977088948787062; 0.9885290148448043; 0.05555555555555555; 1.0; 0.10526315789473684; (1.0,0.022941970310391364,0.9770580296896086); [[1,17],[0,724]]; [1,2,3,4,5,6,7]; 0.0022618770599365234
glass-0-1-6_vs_2.dat; NO SELECTION; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; ['all']; 0
glass-0-1-6_vs_2.dat; ANOVA; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [0,1,2,3,4,5,6,7,8]; 0.0007357597351074219
glass-0-1-6_vs_2.dat; RELIEF; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [0,1,2,3,4,5,6,7,8]; 0.05687761306762695
glass-0-1-6_vs_2.dat; INFORATION GAIN; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [0,1,2,3,4,5,6,7,8]; 0.02333664894104004
glass-0-1-6_vs_2.dat; CHI SQUARE; 9; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [0,1,2,3,4,5,6,7,8]; 0.0011191368103027344
glass-0-1-6_vs_2.dat; CORRELATION COEF; 8; 192; 0.90625; 0.453125; 0.0; 0.0; 0.0; (0.0,0.09375,0.90625); [[0,9],[0,87]]; [1,2,3,4,5,6,7,8]; 0.0019040107727050781
page-blocks-1-3_vs_4.dat; NO SELECTION; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; ['all']; 0
page-blocks-1-3_vs_4.dat; ANOVA; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,1,2,3,4,5,6,7,8,9]; 0.0006318092346191406
page-blocks-1-3_vs_4.dat; RELIEF; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,1,2,3,4,5,6,7,8,9]; 0.3536341190338135
page-blocks-1-3_vs_4.dat; INFORATION GAIN; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,1,2,3,4,5,6,7,8,9]; 0.036038875579833984
page-blocks-1-3_vs_4.dat; CHI SQUARE; 10; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [0,1,2,3,4,5,6,7,8,9]; 0.0012612342834472656
page-blocks-1-3_vs_4.dat; CORRELATION COEF; 9; 472; 0.9449152542372882; 0.8075822603719599; 0.14285714285714285; 0.6666666666666666; 0.23529411764705882; (0.6666666666666666,0.05150214592274678,0.9484978540772532); [[2,12],[1,221]]; [1,2,3,4,5,6,7,8,9]; 0.0023751258850097656
shuttle-c0-vs-c4.dat; NO SELECTION; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; ['all']; 0
shuttle-c0-vs-c4.dat; ANOVA; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,1,2,3,4,5,6,7,8]; 0.0009431838989257812
shuttle-c0-vs-c4.dat; RELIEF; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,1,2,3,4,5,6,7,8]; 6.215551853179932
shuttle-c0-vs-c4.dat; INFORATION GAIN; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,1,2,3,4,5,6,7,8]; 0.09896969795227051
shuttle-c0-vs-c4.dat; CHI SQUARE; 9; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [0,1,2,3,4,5,6,7,8]; 0.002153635025024414
shuttle-c0-vs-c4.dat; CORRELATION COEF; 8; 1829; 1.0; 1.0; 1.0; 1.0; 1.0; (1.0,0.0,1.0); [[61,0],[0,853]]; [1,2,3,4,5,6,7,8]; 0.0023069381713867188
yeast-2_vs_4.dat; NO SELECTION; 8; 514; 0.9571984435797666; 0.9284608580274215; 0.6538461538461539; 0.8947368421052632; 0.7555555555555555; (0.8947368421052632,0.037815126050420166,0.9621848739495799); [[17,9],[2,229]]; ['all']; 0
yeast-2_vs_4.dat; ANOVA; 8; 514; 0.9571984435797666; 0.9284608580274215; 0.6538461538461539; 0.8947368421052632; 0.7555555555555555; (0.8947368421052632,0.037815126050420166,0.9621848739495799); [[17,9],[2,229]]; [0,1,2,3,4,5,6,7]; 0.0007245540618896484
yeast-2_vs_4.dat; RELIEF; 8; 514; 0.9571984435797666; 0.9284608580274215; 0.6538461538461539; 0.8947368421052632; 0.7555555555555555; (0.8947368421052632,0.037815126050420166,0.9621848739495799); [[17,9],[2,229]]; [0,1,2,3,4,5,6,7]; 0.42376065254211426
