dataset; method; num_of_feat; num_of_elems; accuracy; balanced_acc; precision; recall; f1_score; tpr_fpr_tnr; matrix; scores; time
glass-0-1-6_vs_5.dat; RELIEF; 9; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [0,1,2,3,4,5,6,7,8]; 0.06211423873901367
glass-0-1-6_vs_5.dat; INFORATION GAIN; 9; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [0,1,2,3,4,5,6,7,8]; 0.02274489402770996
glass-0-1-6_vs_5.dat; CHI SQUARE; 9; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [0,1,2,3,4,5,6,7,8]; 0.0010013580322265625
glass-0-1-6_vs_5.dat; CORRELATION COEF; 8; 184; 0.9456521739130435; 0.47282608695652173; 0.0; 0.0; 0.0; (0.0,0.05434782608695652,0.9456521739130435); [[0,5],[0,87]]; [1,2,3,4,5,6,7,8]; 0.00176239013671875
yeast-0-5-6-7-9_vs_4.dat; NO SELECTION; 8; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; ['all']; 0
yeast-0-5-6-7-9_vs_4.dat; ANOVA; 8; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; [0,1,2,3,4,5,6,7]; 0.0007464885711669922
yeast-0-5-6-7-9_vs_4.dat; RELIEF; 8; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; [0,1,2,3,4,5,6,7]; 0.4200005531311035
yeast-0-5-6-7-9_vs_4.dat; INFORATION GAIN; 8; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; [0,1,2,3,4,5,6,7]; 0.03865528106689453
yeast-0-5-6-7-9_vs_4.dat; CHI SQUARE; 8; 528; 0.9053030303030303; 0.9524714828897338; 0.038461538461538464; 1.0; 0.07407407407407407; (1.0,0.09505703422053231,0.9049429657794676); [[1,25],[0,238]]; [0,1,2,3,4,5,6,7]; 0.001672983169555664
yeast-0-5-6-7-9_vs_4.dat; CORRELATION COEF; 7; 528; 0.9015151515151515; 0.45075757575757575; 0.0; 0.0; 0.0; (0.0,0.09848484848484848,0.9015151515151515); [[0,26],[0,238]]; [1,2,3,4,5,6,7]; 0.0025148391723632812
ecoli-0-1-3-7_vs_2-6.dat; NO SELECTION; 7; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; ['all']; 0
ecoli-0-1-3-7_vs_2-6.dat; ANOVA; 7; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [0,1,2,3,4,5,6]; 0.0009434223175048828
ecoli-0-1-3-7_vs_2-6.dat; RELIEF; 7; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [0,1,2,3,4,5,6]; 0.16544580459594727
ecoli-0-1-3-7_vs_2-6.dat; INFORATION GAIN; 7; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [0,1,2,3,4,5,6]; 0.02158522605895996
ecoli-0-1-3-7_vs_2-6.dat; CHI SQUARE; 7; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [0,1,2,3,4,5,6]; 0.0012941360473632812
ecoli-0-1-3-7_vs_2-6.dat; CORRELATION COEF; 6; 281; 0.9785714285714285; 0.48928571428571427; 0.0; 0.0; 0.0; (0.0,0.02142857142857143,0.9785714285714285); [[0,3],[0,137]]; [1,2,3,4,5,6]; 0.001483917236328125
glass5.dat; NO SELECTION; 9; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; ['all']; 0
glass5.dat; ANOVA; 9; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [0,1,2,3,4,5,6,7,8]; 0.0006363391876220703
glass5.dat; RELIEF; 9; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [0,1,2,3,4,5,6,7,8]; 0.08904361724853516
glass5.dat; INFORATION GAIN; 9; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [0,1,2,3,4,5,6,7,8]; 0.02730107307434082
glass5.dat; CHI SQUARE; 9; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [0,1,2,3,4,5,6,7,8]; 0.0013115406036376953
glass5.dat; CORRELATION COEF; 8; 214; 0.9532710280373832; 0.4766355140186916; 0.0; 0.0; 0.0; (0.0,0.04672897196261682,0.9532710280373832); [[0,5],[0,102]]; [1,2,3,4,5,6,7,8]; 0.0016748905181884766
